"Ma","T","U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.24173,494.22,5.374,-0.019265,0,8.097e+05,1,0.052872,0.052872,0,0.05
0.24181,494.22,5.3756,-0.019355,0,8.0968e+05,1,0.054228,0.054228,0,0.05
0.24189,494.22,5.3773,-0.019445,0,8.0966e+05,1,0.055584,0.055584,0,0.05
0.24196,494.21,5.379,-0.019536,0,8.0964e+05,1,0.056939,0.056939,0,0.05
0.24204,494.21,5.3806,-0.019626,0,8.0962e+05,1,0.058295,0.058295,0,0.05
0.24211,494.21,5.3823,-0.01972,0,8.096e+05,1,0.059651,0.059651,0,0.05
0.24219,494.2,5.384,-0.019823,0,8.0958e+05,1,0.061007,0.061007,0,0.05
0.24227,494.2,5.3857,-0.019926,0,8.0956e+05,1,0.062362,0.062362,0,0.05
0.24235,494.19,5.3875,-0.020029,0,8.0954e+05,1,0.063718,0.063718,0,0.05
0.24243,494.19,5.3892,-0.020132,0,8.0952e+05,1,0.065074,0.065074,0,0.05
0.2425,494.19,5.3909,-0.020235,0,8.095e+05,1,0.066429,0.066429,0,0.05
0.24258,494.18,5.3926,-0.020348,0,8.0948e+05,1,0.067785,0.067785,0,0.05
0.24266,494.18,5.3944,-0.020464,0,8.0945e+05,1,0.069141,0.069141,0,0.05
0.24274,494.18,5.3962,-0.02058,0,8.0943e+05,1,0.070496,0.070496,0,0.05
0.24283,494.17,5.3979,-0.020696,0,8.0941e+05,1,0.071852,0.071852,0,0.05
0.24291,494.17,5.3997,-0.020812,0,8.0939e+05,1,0.073208,0.073208,0,0.05
0.24299,494.16,5.4015,-0.020933,0,8.0937e+05,1,0.074564,0.074564,0,0.05
0.24307,494.16,5.4033,-0.021062,0,8.0935e+05,1,0.075919,0.075919,0,0.05
0.24315,494.16,5.4051,-0.021191,0,8.0932e+05,1,0.077275,0.077275,0,0.05
0.24324,494.15,5.407,-0.02132,0,8.093e+05,1,0.078631,0.078631,0,0.05
0.24332,494.15,5.4088,-0.02145,0,8.0928e+05,1,0.079986,0.079986,0,0.05
0.2434,494.14,5.4106,-0.021579,0,8.0926e+05,1,0.081342,0.081342,0,0.05
0.24349,494.14,5.4125,-0.02172,0,8.0923e+05,1,0.082698,0.082698,0,0.05
0.24357,494.14,5.4144,-0.021863,0,8.0921e+05,1,0.084053,0.084053,0,0.05
0.24366,494.13,5.4163,-0.022005,0,8.0919e+05,1,0.085409,0.085409,0,0.05
0.24375,494.13,5.4182,-0.022148,0,8.0916e+05,1,0.086765,0.086765,0,0.05
0.24383,494.12,5.4201,-0.022291,0,8.0914e+05,1,0.08812,0.08812,0,0.05
0.24392,494.12,5.422,-0.022439,0,8.0912e+05,1,0.089476,0.089476,0,0.05
0.24401,494.12,5.424,-0.022595,0,8.0909e+05,1,0.090832,0.090832,0,0.05
0.2441,494.11,5.4259,-0.022752,0,8.0907e+05,1,0.092188,0.092188,0,0.05
0.24419,494.11,5.4279,-0.022908,0,8.0905e+05,1,0.093543,0.093543,0,0.05
0.24428,494.1,5.4299,-0.023064,0,8.0902e+05,1,0.094899,0.094899,0,0.05
0.24437,494.1,5.4318,-0.023221,0,8.09e+05,1,0.096255,0.096255,0,0.05
0.24446,494.09,5.4339,-0.023391,0,8.0897e+05,1,0.09761,0.09761,0,0.05
0.24456,494.09,5.4359,-0.023561,0,8.0895e+05,1,0.098966,0.098966,0,0.05
0.24465,494.09,5.438,-0.023731,0,8.0892e+05,1,0.10032,0.10032,0,0.05
0.24474,494.08,5.44,-0.023902,0,8.089e+05,1,0.10168,0.10168,0,0.05
0.24483,494.08,5.4421,-0.024072,0,8.0887e+05,1,0.10303,0.10303,0,0.05
0.24493,494.07,5.4442,-0.024249,0,8.0885e+05,1,0.10439,0.10439,0,0.05
0.24503,494.07,5.4463,-0.024434,0,8.0882e+05,1,0.10574,0.10574,0,0.05
0.24512,494.06,5.4484,-0.024619,0,8.0879e+05,1,0.1071,0.1071,0,0.05
0.24522,494.06,5.4506,-0.024803,0,8.0877e+05,1,0.10846,0.10846,0,0.05
0.24532,494.05,5.4527,-0.024988,0,8.0874e+05,1,0.10981,0.10981,0,0.05
0.24542,494.05,5.4548,-0.025173,0,8.0872e+05,1,0.11117,0.11117,0,0.05
0.24552,494.04,5.4571,-0.025372,0,8.0869e+05,1,0.11252,0.11252,0,0.05
0.24562,494.04,5.4593,-0.025572,0,8.0866e+05,1,0.11388,0.11388,0,0.05
0.24572,494.03,5.4615,-0.025771,0,8.0863e+05,1,0.11523,0.11523,0,0.05
0.24582,494.03,5.4638,-0.02597,0,8.0861e+05,1,0.11659,0.11659,0,0.05
0.24592,494.02,5.466,-0.026169,0,8.0858e+05,1,0.11795,0.11795,0,0.05
0.24603,494.02,5.4683,-0.026377,0,8.0855e+05,1,0.1193,0.1193,0,0.05
0.24613,494.01,5.4706,-0.026591,0,8.0852e+05,1,0.12066,0.12066,0,0.05
0.24624,494.01,5.4729,-0.026805,0,8.0849e+05,1,0.12201,0.12201,0,0.05
0.24635,494,5.4753,-0.027019,0,8.0847e+05,1,0.12337,0.12337,0,0.05
0.24645,494,5.4776,-0.027234,0,8.0844e+05,1,0.12472,0.12472,0,0.05
0.24656,493.99,5.48,-0.027449,0,8.0841e+05,1,0.12608,0.12608,0,0.05
0.24667,493.99,5.4824,-0.027679,0,8.0838e+05,1,0.12744,0.12744,0,0.05
0.24678,493.98,5.4848,-0.027908,0,8.0835e+05,1,0.12879,0.12879,0,0.05
0.24689,493.98,5.4873,-0.028138,0,8.0832e+05,1,0.13015,0.13015,0,0.05
0.247,493.97,5.4897,-0.028367,0,8.0829e+05,1,0.1315,0.1315,0,0.05
0.24712,493.97,5.4922,-0.028597,0,8.0826e+05,1,0.13286,0.13286,0,0.05
0.24723,493.96,5.4947,-0.028836,0,8.0823e+05,1,0.13421,0.13421,0,0.05
0.24735,493.96,5.4972,-0.029081,0,8.082e+05,1,0.13557,0.13557,0,0.05
0.24746,493.95,5.4998,-0.029326,0,8.0817e+05,1,0.13693,0.13693,0,0.05
0.24758,493.94,5.5023,-0.029571,0,8.0813e+05,1,0.13828,0.13828,0,0.05
0.2477,493.94,5.5049,-0.029816,0,8.081e+05,1,0.13964,0.13964,0,0.05
0.24781,493.93,5.5075,-0.030065,0,8.0807e+05,1,0.14099,0.14099,0,0.05
0.24794,493.93,5.5102,-0.030326,0,8.0804e+05,1,0.14235,0.14235,0,0.05
0.24806,493.92,5.5128,-0.030587,0,8.08e+05,1,0.1437,0.1437,0,0.05
0.24818,493.92,5.5155,-0.030848,0,8.0797e+05,1,0.14506,0.14506,0,0.05
0.2483,493.91,5.5182,-0.031109,0,8.0794e+05,1,0.14642,0.14642,0,0.05
0.24843,493.9,5.5209,-0.03137,0,8.079e+05,1,0.14777,0.14777,0,0.05
0.24855,493.9,5.5237,-0.031643,0,8.0787e+05,1,0.14913,0.14913,0,0.05
0.24868,493.89,5.5265,-0.031921,0,8.0784e+05,1,0.15048,0.15048,0,0.05
0.24881,493.89,5.5293,-0.032198,0,8.078e+05,1,0.15184,0.15184,0,0.05
0.24894,493.88,5.5321,-0.032476,0,8.0777e+05,1,0.15319,0.15319,0,0.05
0.24906,493.87,5.5349,-0.032753,0,8.0773e+05,1,0.15455,0.15455,0,0.05
0.24919,493.87,5.5378,-0.033035,0,8.077e+05,1,0.15591,0.15591,0,0.05
0.24933,493.86,5.5407,-0.033329,0,8.0766e+05,1,0.15726,0.15726,0,0.05
0.24946,493.85,5.5437,-0.033624,0,8.0762e+05,1,0.15862,0.15862,0,0.05
0.2496,493.85,5.5466,-0.033918,0,8.0759e+05,1,0.15997,0.15997,0,0.05
0.24973,493.84,5.5496,-0.034212,0,8.0755e+05,1,0.16133,0.16133,0,0.05
0.24987,493.83,5.5525,-0.034507,0,8.0751e+05,1,0.16268,0.16268,0,0.05
0.25001,493.83,5.5556,-0.034815,0,8.0747e+05,1,0.16404,0.16404,0,0.05
0.25015,493.82,5.5587,-0.035126,0,8.0744e+05,1,0.1654,0.1654,0,0.05
0.25029,493.81,5.5618,-0.035438,0,8.074e+05,1,0.16675,0.16675,0,0.05
0.25043,493.81,5.5649,-0.03575,0,8.0736e+05,1,0.16811,0.16811,0,0.05
0.25057,493.8,5.568,-0.036061,0,8.0732e+05,1,0.16946,0.16946,0,0.05
0.25072,493.79,5.5712,-0.036379,0,8.0728e+05,1,0.17082,0.17082,0,0.05
0.25087,493.79,5.5744,-0.036708,0,8.0724e+05,1,0.17217,0.17217,0,0.05
0.25102,493.78,5.5777,-0.037037,0,8.072e+05,1,0.17353,0.17353,0,0.05
0.25116,493.77,5.581,-0.037366,0,8.0716e+05,1,0.17489,0.17489,0,0.05
0.25131,493.76,5.5842,-0.037696,0,8.0712e+05,1,0.17624,0.17624,0,0.05
0.25146,493.76,5.5875,-0.038025,0,8.0708e+05,1,0.1776,0.1776,0,0.05
0.25162,493.75,5.5909,-0.03837,0,8.0704e+05,1,0.17895,0.17895,0,0.05
0.25177,493.74,5.5943,-0.038717,0,8.0699e+05,1,0.18031,0.18031,0,0.05
0.25193,493.73,5.5977,-0.039065,0,8.0695e+05,1,0.18166,0.18166,0,0.05
0.25209,493.73,5.6012,-0.039412,0,8.0691e+05,1,0.18302,0.18302,0,0.05
0.25224,493.72,5.6046,-0.03976,0,8.0686e+05,1,0.18438,0.18438,0,0.05
0.2524,493.71,5.6081,-0.040115,0,8.0682e+05,1,0.18573,0.18573,0,0.05
0.25256,493.7,5.6116,-0.040481,0,8.0678e+05,1,0.18709,0.18709,0,0.05
0.25273,493.69,5.6152,-0.040847,0,8.0673e+05,1,0.18844,0.18844,0,0.05
0.25289,493.69,5.6188,-0.041213,0,8.0669e+05,1,0.1898,0.1898,0,0.05
0.25305,493.68,5.6223,-0.041579,0,8.0664e+05,1,0.19115,0.19115,0,0.05
0.25321,493.67,5.6259,-0.041945,0,8.0659e+05,1,0.19251,0.19251,0,0.05
0.2534,493.66,5.63,-0.042378,-5.398e-21,8.0655e+05,1,0.19387,0.19387,0,0.05
0.25359,493.65,5.6341,-0.042815,-1.1149e-20,8.065e+05,1,0.19522,0.19522,0,0.05
0.25378,493.64,5.6382,-0.043252,-1.69e-20,8.0645e+05,1,0.19658,0.19658,0,0.05
0.25396,493.63,5.6423,-0.043689,-2.2651e-20,8.064e+05,1,0.19793,0.19793,0,0.05
0.25415,493.62,5.6465,-0.044126,-2.8402e-20,8.0635e+05,1,0.19929,0.19929,0,0.05
0.25433,493.61,5.6504,-0.044549,-3.372e-20,8.063e+05,1,0.20064,0.20064,0,0.05
0.25451,493.61,5.6543,-0.044955,-3.8561e-20,8.0625e+05,1,0.202,0.202,0,0.05
0.25468,493.6,5.6581,-0.045361,-4.3401e-20,8.0621e+05,1,0.20335,0.20335,0,0.05
0.25486,493.59,5.662,-0.045768,-4.8241e-20,8.0616e+05,1,0.20471,0.20471,0,0.05
0.25503,493.58,5.6658,-0.046174,-5.3082e-20,8.0612e+05,1,0.20607,0.20607,0,0.05
0.25521,493.57,5.6697,-0.04658,-5.7922e-20,8.0607e+05,1,0.20742,0.20742,0,0.05
0.25539,493.56,5.6735,-0.046986,-6.2762e-20,8.0603e+05,1,0.20878,0.20878,0,0.05
0.25557,493.55,5.6776,-0.047404,-5.608e-20,8.0598e+05,1,0.21013,0.21013,0,0.05
0.25576,493.54,5.6817,-0.04783,-4.1813e-20,8.0593e+05,1,0.21149,0.21149,0,0.05
0.25595,493.53,5.6859,-0.048256,-2.7545e-20,8.0587e+05,1,0.21284,0.21284,0,0.05
0.25614,493.52,5.6901,-0.048682,-1.3277e-20,8.0582e+05,1,0.2142,0.2142,0,0.05
0.25634,493.51,5.6943,-0.049107,9.9018e-22,8.0577e+05,1,0.21556,0.21556,0,0.05
0.25653,493.5,5.6985,-0.049533,1.5258e-20,8.0572e+05,1,0.21691,0.21691,0,0.05
0.25672,493.5,5.7027,-0.049959,2.9525e-20,8.0567e+05,1,0.21827,0.21827,0,0.05
0.25692,493.48,5.7072,-0.050399,3.6899e-20,8.0561e+05,1,0.21962,0.21962,0,0.05
0.25713,493.47,5.7118,-0.050845,4.1739e-20,8.0555e+05,1,0.22098,0.22098,0,0.05
0.25734,493.46,5.7163,-0.051291,4.658e-20,8.0549e+05,1,0.22233,0.22233,0,0.05
0.25755,493.45,5.7209,-0.051736,5.142e-20,8.0544e+05,1,0.22369,0.22369,0,0.05
0.25776,493.44,5.7254,-0.052182,5.6261e-20,8.0538e+05,1,0.22505,0.22505,0,0.05
0.25796,493.43,5.73,-0.052628,6.1101e-20,8.0532e+05,1,0.2264,0.2264,0,0.05
0.25817,493.42,5.7346,-0.053074,6.5941e-20,8.0526e+05,1,0.22776,0.22776,0,0.05
0.25839,493.41,5.7394,-0.053537,5.8288e-20,8.052e+05,1,0.22911,0.22911,0,0.05
0.25862,493.4,5.7443,-0.054002,4.8593e-20,8.0514e+05,1,0.23047,0.23047,0,0.05
0.25884,493.39,5.7492,-0.054468,3.8898e-20,8.0508e+05,1,0.23182,0.23182,0,0.05
0.25906,493.38,5.754,-0.054934,2.9203e-20,8.0502e+05,1,0.23318,0.23318,0,0.05
0.25929,493.37,5.7589,-0.0554,1.9508e-20,8.0495e+05,1,0.23454,0.23454,0,0.05
0.25951,493.35,5.7638,-0.055866,9.8129e-21,8.0489e+05,1,0.23589,0.23589,0,0.05
0.25973,493.34,5.7687,-0.056331,1.1807e-22,8.0483e+05,1,0.23725,0.23725,0,0.05
0.25997,493.33,5.7739,-0.056817,2.1387e-21,8.0476e+05,1,0.2386,0.2386,0,0.05
0.2602,493.32,5.779,-0.057302,4.3037e-21,8.047e+05,1,0.23996,0.23996,0,0.05
0.26044,493.31,5.7842,-0.057788,6.4687e-21,8.0463e+05,1,0.24131,0.24131,0,0.05
0.26068,493.3,5.7894,-0.058273,8.6337e-21,8.0456e+05,1,0.24267,0.24267,0,0.05
0.26091,493.28,5.7946,-0.058759,1.0799e-20,8.045e+05,1,0.24403,0.24403,0,0.05
0.26115,493.27,5.7997,-0.059245,1.2964e-20,8.0443e+05,1,0.24538,0.24538,0,0.05
0.26139,493.26,5.805,-0.059732,1.5381e-20,8.0436e+05,1,0.24674,0.24674,0,0.05
0.26164,493.25,5.8104,-0.060237,1.9723e-20,8.0429e+05,1,0.24809,0.24809,0,0.05
0.26189,493.23,5.8159,-0.060742,2.4065e-20,8.0422e+05,1,0.24945,0.24945,0,0.05
0.26214,493.22,5.8214,-0.061247,2.8407e-20,8.0415e+05,1,0.2508,0.2508,0,0.05
0.26239,493.21,5.8269,-0.061752,3.2749e-20,8.0408e+05,1,0.25216,0.25216,0,0.05
0.26264,493.2,5.8324,-0.062256,3.709e-20,8.0401e+05,1,0.25352,0.25352,0,0.05
0.26289,493.18,5.8379,-0.062761,4.1432e-20,8.0394e+05,1,0.25487,0.25487,0,0.05
0.26315,493.17,5.8435,-0.063271,4.5248e-20,8.0387e+05,1,0.25623,0.25623,0,0.05
0.26341,493.16,5.8493,-0.063794,4.7439e-20,8.0379e+05,1,0.25758,0.25758,0,0.05
0.26368,493.14,5.8551,-0.064318,4.963e-20,8.0372e+05,1,0.25894,0.25894,0,0.05
0.26395,493.13,5.861,-0.064841,5.182e-20,8.0364e+05,1,0.26029,0.26029,0,0.05
0.26421,493.11,5.8668,-0.065365,5.4011e-20,8.0356e+05,1,0.26165,0.26165,0,0.05
0.26448,493.1,5.8726,-0.065889,5.6202e-20,8.0349e+05,1,0.26301,0.26301,0,0.05
0.26475,493.09,5.8785,-0.066412,5.8392e-20,8.0341e+05,1,0.26436,0.26436,0,0.05
0.26502,493.07,5.8844,-0.066942,5.8149e-20,8.0333e+05,1,0.26572,0.26572,0,0.05
0.2653,493.06,5.8906,-0.067484,5.3807e-20,8.0325e+05,1,0.26707,0.26707,0,0.05
0.26559,493.04,5.8968,-0.068026,4.9465e-20,8.0317e+05,1,0.26843,0.26843,0,0.05
0.26587,493.03,5.903,-0.068567,4.5123e-20,8.0309e+05,1,0.26978,0.26978,0,0.05
0.26615,493.02,5.9092,-0.069109,4.0781e-20,8.0301e+05,1,0.27114,0.27114,0,0.05
0.26643,493,5.9154,-0.069651,3.644e-20,8.0293e+05,1,0.2725,0.2725,0,0.05
0.26672,492.99,5.9216,-0.070192,3.2098e-20,8.0285e+05,1,0.27385,0.27385,0,0.05
0.26701,492.97,5.9279,-0.070743,2.9948e-20,8.0277e+05,1,0.27521,0.27521,0,0.05
0.26731,492.96,5.9345,-0.071302,2.9983e-20,8.0268e+05,1,0.27656,0.27656,0,0.05
0.26761,492.94,5.9411,-0.071861,3.0018e-20,8.0259e+05,1,0.27792,0.27792,0,0.05
0.26791,492.92,5.9476,-0.07242,3.0053e-20,8.0251e+05,1,0.27927,0.27927,0,0.05
0.26821,492.91,5.9542,-0.072979,3.0088e-20,8.0242e+05,1,0.28063,0.28063,0,0.05
0.26851,492.89,5.9608,-0.073538,3.0123e-20,8.0233e+05,1,0.28199,0.28199,0,0.05
0.26881,492.88,5.9673,-0.074097,3.0158e-20,8.0225e+05,1,0.28334,0.28334,0,0.05
0.26912,492.86,5.9742,-0.074666,7.9782e-21,8.0216e+05,1,0.2847,0.2847,0,0.05
0.26944,492.84,5.9811,-0.075241,-2.7293e-20,8.0206e+05,1,0.28605,0.28605,0,0.05
0.26976,492.83,5.9881,-0.075817,-6.2564e-20,8.0197e+05,1,0.28741,0.28741,0,0.05
0.27008,492.81,5.9951,-0.076392,-9.7834e-20,8.0188e+05,1,0.28876,0.28876,0,0.05
0.2704,492.79,6.002,-0.076967,-1.3311e-19,8.0179e+05,1,0.29012,0.29012,0,0.05
0.27072,492.78,6.009,-0.077543,-1.6838e-19,8.0169e+05,1,0.29148,0.29148,0,0.05
0.27103,492.76,6.0159,-0.078118,-2.0365e-19,8.016e+05,1,0.29283,0.29283,0,0.05
0.27137,492.74,6.0232,-0.078705,-1.8865e-19,8.015e+05,1,0.29419,0.29419,0,0.05
0.2717,492.72,6.0306,-0.079296,-1.5755e-19,8.014e+05,1,0.29554,0.29554,0,0.05
0.27204,492.71,6.038,-0.079886,-1.2645e-19,8.0131e+05,1,0.2969,0.2969,0,0.05
0.27238,492.69,6.0453,-0.080477,-9.535e-20,8.0121e+05,1,0.29825,0.29825,0,0.05
0.27272,492.67,6.0527,-0.081068,-6.4252e-20,8.0111e+05,1,0.29961,0.29961,0,0.05
0.27305,492.65,6.0601,-0.081658,-3.3154e-20,8.0101e+05,1,0.30097,0.30097,0,0.05
0.27339,492.64,6.0675,-0.082249,-2.0554e-21,8.0091e+05,1,0.30232,0.30232,0,0.05
0.27375,492.62,6.0752,-0.082852,3.2739e-20,8.0081e+05,1,0.30368,0.30368,0,0.05
0.2741,492.6,6.083,-0.083457,6.8009e-20,8.007e+05,1,0.30503,0.30503,0,0.05
0.27446,492.58,6.0909,-0.084061,1.0328e-19,8.006e+05,1,0.30639,0.30639,0,0.05
0.27482,492.56,6.0987,-0.084666,1.3855e-19,8.0049e+05,1,0.30774,0.30774,0,0.05
0.27518,492.54,6.1065,-0.085271,1.7382e-19,8.0039e+05,1,0.3091,0.3091,0,0.05
0.27553,492.52,6.1143,-0.085875,2.0909e-19,8.0028e+05,1,0.31046,0.31046,0,0.05
0.27589,492.5,6.1221,-0.08648,2.4337e-19,8.0017e+05,1,0.31181,0.31181,0,0.05
0.27627,492.48,6.1304,-0.087097,2.0788e-19,8.0006e+05,1,0.31317,0.31317,0,0.05
0.27665,492.46,6.1386,-0.087714,1.7239e-19,7.9995e+05,1,0.31452,0.31452,0,0.05
0.27703,492.44,6.1469,-0.088332,1.3691e-19,7.9984e+05,1,0.31588,0.31588,0,0.05
0.27741,492.42,6.1551,-0.088949,1.0142e-19,7.9972e+05,1,0.31723,0.31723,0,0.05
0.27778,492.4,6.1634,-0.089566,6.5928e-20,7.9961e+05,1,0.31859,0.31859,0,0.05
0.27816,492.38,6.1717,-0.090183,3.044e-20,7.995e+05,1,0.31995,0.31995,0,0.05
0.27854,492.36,6.18,-0.090802,-2.7365e-40,7.9939e+05,1,0.3213,0.3213,0,0.05
0.27895,492.34,6.1887,-0.09143,-5.4945e-41,7.9927e+05,1,0.32266,0.32266,0,0.05
0.27935,492.32,6.1975,-0.092058,-4.6005e-42,7.9915e+05,1,0.32401,0.32401,0,0.05
0.27975,492.29,6.2062,-0.092686,-9.8091e-45,7.9903e+05,1,0.32537,0.32537,0,0.05
0.28015,492.27,6.2149,-0.093315,-2.3822e-43,7.9891e+05,1,0.32672,0.32672,0,0.05
0.28055,492.25,6.2237,-0.093943,-5.0993e-42,7.9879e+05,1,0.32808,0.32808,0,0.05
0.28095,492.23,6.2324,-0.094571,-1.3364e-41,7.9867e+05,1,0.32944,0.32944,0,0.05
0.28135,492.21,6.2413,-0.095201,2.4645e-21,7.9854e+05,1,0.33079,0.33079,0,0.05
0.28178,492.18,6.2505,-0.095839,1.1574e-20,7.9842e+05,1,0.33215,0.33215,0,0.05
0.2822,492.16,6.2597,-0.096476,2.0684e-20,7.9829e+05,1,0.3335,0.3335,0,0.05
0.28262,492.14,6.269,-0.097113,2.9793e-20,7.9816e+05,1,0.33486,0.33486,0,0.05
0.28305,492.11,6.2782,-0.09775,3.8903e-20,7.9803e+05,1,0.33621,0.33621,0,0.05
0.28347,492.09,6.2874,-0.098387,4.8012e-20,7.979e+05,1,0.33757,0.33757,0,0.05
0.28389,492.07,6.2966,-0.099025,5.7122e-20,7.9778e+05,1,0.33893,0.33893,0,0.05
0.28432,492.04,6.3061,-0.099665,6.2598e-20,7.9764e+05,1,0.34028,0.34028,0,0.05
0.28477,492.02,6.3158,-0.10031,6.2598e-20,7.9751e+05,1,0.34164,0.34164,0,0.05
0.28522,491.99,6.3256,-0.10095,6.2598e-20,7.9737e+05,1,0.34299,0.34299,0,0.05
0.28566,491.97,6.3353,-0.1016,6.2598e-20,7.9723e+05,1,0.34435,0.34435,0,0.05
0.28611,491.95,6.3451,-0.10224,6.2598e-20,7.971e+05,1,0.3457,0.3457,0,0.05
0.28656,491.92,6.3548,-0.10289,6.2598e-20,7.9696e+05,1,0.34706,0.34706,0,0.05
0.28701,491.9,6.3645,-0.10353,6.2598e-20,7.9682e+05,1,0.34841,0.34841,0,0.05
0.28747,491.87,6.3746,-0.10418,5.7796e-20,7.9668e+05,1,0.34977,0.34977,0,0.05
0.28794,491.84,6.3849,-0.10483,4.8687e-20,7.9654e+05,1,0.35113,0.35113,0,0.05
0.28841,491.82,6.3951,-0.10547,3.9577e-20,7.9639e+05,1,0.35248,0.35248,0,0.05
0.28888,491.79,6.4054,-0.10612,3.0468e-20,7.9625e+05,1,0.35384,0.35384,0,0.05
0.28935,491.77,6.4157,-0.10677,2.1358e-20,7.961e+05,1,0.35519,0.35519,0,0.05
0.28982,491.74,6.426,-0.10742,1.2249e-20,7.9596e+05,1,0.35655,0.35655,0,0.05
0.2903,491.71,6.4363,-0.10807,3.1394e-21,7.9581e+05,1,0.3579,0.3579,0,0.05
0.29078,491.69,6.4469,-0.10872,-1.8369e-20,7.9566e+05,1,0.35926,0.35926,0,0.05
0.29128,491.66,6.4577,-0.10937,-4.6398e-20,7.955e+05,1,0.36062,0.36062,0,0.05
0.29178,491.63,6.4686,-0.11002,-7.4427e-20,7.9535e+05,1,0.36197,0.36197,0,0.05
0.29228,491.6,6.4794,-0.11067,-1.0245e-19,7.9519e+05,1,0.36333,0.36333,0,0.05
0.29278,491.57,6.4903,-0.11132,-1.3048e-19,7.9504e+05,1,0.36468,0.36468,0,0.05
0.29327,491.54,6.5011,-0.11198,-1.5851e-19,7.9488e+05,1,0.36604,0.36604,0,0.05
0.29377,491.52,6.5119,-0.11263,-1.8654e-19,7.9473e+05,1,0.36739,0.36739,0,0.05
0.29429,491.49,6.5232,-0.11328,-1.852e-19,7.9456e+05,1,0.36875,0.36875,0,0.05
