"Ma","T","U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.37208,486.53,8.2052,-0.17686,1.185e-19,7.6784e+05,1,0.50568,0.50568,0,0.1
0.37314,486.45,8.2278,-0.17747,1.185e-19,7.6744e+05,1,0.50703,0.50703,0,0.1
0.37426,486.37,8.2519,-0.17807,1.1905e-19,7.6702e+05,1,0.50839,0.50839,0,0.1
0.37539,486.29,8.2761,-0.17868,1.1963e-19,7.6658e+05,1,0.50974,0.50974,0,0.1
0.37652,486.21,8.3003,-0.17928,1.2021e-19,7.6615e+05,1,0.5111,0.5111,0,0.1
0.37765,486.13,8.3245,-0.17989,1.2079e-19,7.6572e+05,1,0.51245,0.51245,0,0.1
0.37878,486.05,8.3487,-0.1805,1.2138e-19,7.6529e+05,1,0.51381,0.51381,0,0.1
0.37991,485.97,8.3728,-0.1811,1.2196e-19,7.6486e+05,1,0.51517,0.51517,0,0.1
0.38104,485.89,8.397,-0.18171,1.2254e-19,7.6443e+05,1,0.51652,0.51652,0,0.1
0.38216,485.81,8.4212,-0.18231,1.2312e-19,7.64e+05,1,0.51788,0.51788,0,0.1
0.38329,485.73,8.4454,-0.18292,1.237e-19,7.6356e+05,1,0.51923,0.51923,0,0.1
0.38449,485.64,8.4709,-0.18352,1.2381e-19,7.631e+05,1,0.52059,0.52059,0,0.1
0.38569,485.55,8.4967,-0.18412,1.2381e-19,7.6263e+05,1,0.52194,0.52194,0,0.1
0.3869,485.46,8.5225,-0.18471,1.2381e-19,7.6216e+05,1,0.5233,0.5233,0,0.1
0.38811,485.37,8.5483,-0.18531,1.2381e-19,7.6169e+05,1,0.52466,0.52466,0,0.1
0.38931,485.28,8.5741,-0.18591,1.2381e-19,7.6122e+05,1,0.52601,0.52601,0,0.1
0.39052,485.2,8.5999,-0.18651,1.2381e-19,7.6074e+05,1,0.52737,0.52737,0,0.1
0.39173,485.11,8.6257,-0.1871,1.2381e-19,7.6027e+05,1,0.52872,0.52872,0,0.1
0.39293,485.02,8.6515,-0.1877,1.2381e-19,7.598e+05,1,0.53008,0.53008,0,0.1
0.39414,484.93,8.6773,-0.1883,1.2381e-19,7.5933e+05,1,0.53143,0.53143,0,0.1
0.39541,484.84,8.7043,-0.18889,1.2425e-19,7.5883e+05,1,0.53279,0.53279,0,0.1
0.3967,484.74,8.7319,-0.18948,1.2488e-19,7.5831e+05,1,0.53415,0.53415,0,0.1
0.39799,484.64,8.7594,-0.19006,1.2551e-19,7.578e+05,1,0.5355,0.5355,0,0.1
0.39928,484.54,8.787,-0.19065,1.2614e-19,7.5728e+05,1,0.53686,0.53686,0,0.1
0.40057,484.45,8.8145,-0.19124,1.2677e-19,7.5677e+05,1,0.53821,0.53821,0,0.1
0.40187,484.35,8.842,-0.19182,1.274e-19,7.5626e+05,1,0.53957,0.53957,0,0.1
0.40316,484.25,8.8696,-0.19241,1.2803e-19,7.5574e+05,1,0.54092,0.54092,0,0.1
0.40445,484.16,8.8971,-0.193,1.2866e-19,7.5523e+05,1,0.54228,0.54228,0,0.1
0.40574,484.06,8.9247,-0.19358,1.2928e-19,7.5471e+05,1,0.54364,0.54364,0,0.1
0.40709,483.96,8.9533,-0.19416,1.2955e-19,7.5417e+05,1,0.54499,0.54499,0,0.1
0.40847,483.85,8.9827,-0.19473,1.2955e-19,7.536e+05,1,0.54635,0.54635,0,0.1
0.40985,483.74,9.0121,-0.1953,1.2955e-19,7.5304e+05,1,0.5477,0.5477,0,0.1
0.41124,483.64,9.0415,-0.19587,1.2955e-19,7.5248e+05,1,0.54906,0.54906,0,0.1
0.41262,483.53,9.0709,-0.19644,1.2955e-19,7.5192e+05,1,0.55041,0.55041,0,0.1
0.414,483.42,9.1003,-0.19701,1.2955e-19,7.5135e+05,1,0.55177,0.55177,0,0.1
0.41538,483.32,9.1297,-0.19758,1.2955e-19,7.5079e+05,1,0.55313,0.55313,0,0.1
0.41677,483.21,9.1591,-0.19815,1.2955e-19,7.5023e+05,1,0.55448,0.55448,0,0.1
0.41815,483.1,9.1885,-0.19872,1.2955e-19,7.4966e+05,1,0.55584,0.55584,0,0.1
0.41958,482.99,9.2188,-0.19928,1.2986e-19,7.4908e+05,1,0.55719,0.55719,0,0.1
0.42106,482.87,9.2502,-0.19982,1.3054e-19,7.4846e+05,1,0.55855,0.55855,0,0.1
0.42254,482.76,9.2816,-0.20037,1.3123e-19,7.4784e+05,1,0.5599,0.5599,0,0.1
0.42402,482.64,9.313,-0.20091,1.3191e-19,7.4722e+05,1,0.56126,0.56126,0,0.1
0.42551,482.52,9.3445,-0.20146,1.3259e-19,7.4661e+05,1,0.56262,0.56262,0,0.1
0.42699,482.4,9.3759,-0.202,1.3328e-19,7.4599e+05,1,0.56397,0.56397,0,0.1
0.42847,482.29,9.4073,-0.20255,1.3396e-19,7.4537e+05,1,0.56533,0.56533,0,0.1
0.42995,482.17,9.4387,-0.2031,1.3464e-19,7.4476e+05,1,0.56668,0.56668,0,0.1
0.43143,482.05,9.4701,-0.20364,1.3533e-19,7.4414e+05,1,0.56804,0.56804,0,0.1
0.43295,481.93,9.5022,-0.20418,1.3579e-19,7.435e+05,1,0.56939,0.56939,0,0.1
0.43454,481.8,9.5358,-0.20469,1.3579e-19,7.4283e+05,1,0.57075,0.57075,0,0.1
0.43613,481.67,9.5693,-0.2052,1.3579e-19,7.4215e+05,1,0.57211,0.57211,0,0.1
0.43772,481.54,9.6029,-0.20571,1.3579e-19,7.4148e+05,1,0.57346,0.57346,0,0.1
0.43931,481.41,9.6364,-0.20623,1.3579e-19,7.408e+05,1,0.57482,0.57482,0,0.1
0.4409,481.28,9.67,-0.20674,1.3579e-19,7.4012e+05,1,0.57617,0.57617,0,0.1
0.44248,481.15,9.7035,-0.20725,1.3579e-19,7.3945e+05,1,0.57753,0.57753,0,0.1
0.44407,481.02,9.7371,-0.20776,1.3579e-19,7.3877e+05,1,0.57888,0.57888,0,0.1
0.44566,480.89,9.7707,-0.20828,1.3579e-19,7.381e+05,1,0.58024,0.58024,0,0.1
0.44727,480.76,9.8047,-0.20878,1.3275e-19,7.3741e+05,1,0.5816,0.5816,0,0.1
0.44898,480.62,9.8405,-0.20925,1.1786e-19,7.3666e+05,1,0.58295,0.58295,0,0.1
0.45068,480.47,9.8764,-0.20971,1.0298e-19,7.3592e+05,1,0.58431,0.58431,0,0.1
0.45239,480.33,9.9123,-0.21018,8.8093e-20,7.3518e+05,1,0.58566,0.58566,0,0.1
0.45409,480.19,9.9481,-0.21064,7.321e-20,7.3444e+05,1,0.58702,0.58702,0,0.1
0.4558,480.04,9.984,-0.21111,5.8326e-20,7.337e+05,1,0.58837,0.58837,0,0.1
0.4575,479.9,10.02,-0.21158,4.3442e-20,7.3296e+05,1,0.58973,0.58973,0,0.1
0.45921,479.76,10.056,-0.21204,2.8557e-20,7.3221e+05,1,0.59109,0.59109,0,0.1
0.46091,479.62,10.092,-0.21251,1.3673e-20,7.3147e+05,1,0.59244,0.59244,0,0.1
0.46263,479.47,10.128,-0.21297,1.3031e-21,7.3073e+05,1,0.5938,0.5938,0,0.1
0.46446,479.31,10.166,-0.21337,1.7325e-20,7.2991e+05,1,0.59515,0.59515,0,0.1
0.46628,479.16,10.204,-0.21378,3.3346e-20,7.291e+05,1,0.59651,0.59651,0,0.1
0.46811,479,10.243,-0.21418,4.9367e-20,7.2828e+05,1,0.59786,0.59786,0,0.1
0.46994,478.84,10.281,-0.21458,6.5388e-20,7.2747e+05,1,0.59922,0.59922,0,0.1
0.47177,478.68,10.319,-0.21499,8.141e-20,7.2666e+05,1,0.60058,0.60058,0,0.1
0.4736,478.52,10.358,-0.21539,9.7431e-20,7.2584e+05,1,0.60193,0.60193,0,0.1
0.47543,478.37,10.396,-0.21579,1.1345e-19,7.2503e+05,1,0.60329,0.60329,0,0.1
0.47726,478.21,10.434,-0.2162,1.2947e-19,7.2421e+05,1,0.60464,0.60464,0,0.1
0.47909,478.05,10.473,-0.2166,1.455e-19,7.234e+05,1,0.606,0.606,0,0.1
0.48105,477.88,10.513,-0.21692,1.4616e-19,7.2251e+05,1,0.60735,0.60735,0,0.1
0.48301,477.7,10.554,-0.21724,1.4616e-19,7.2161e+05,1,0.60871,0.60871,0,0.1
0.48498,477.53,10.595,-0.21756,1.4616e-19,7.2072e+05,1,0.61006,0.61006,0,0.1
0.48694,477.35,10.636,-0.21788,1.4616e-19,7.1983e+05,1,0.61142,0.61142,0,0.1
0.4889,477.18,10.677,-0.2182,1.4616e-19,7.1893e+05,1,0.61278,0.61278,0,0.1
0.49087,477,10.718,-0.21852,1.4616e-19,7.1804e+05,1,0.61413,0.61413,0,0.1
0.49283,476.83,10.759,-0.21884,1.4616e-19,7.1714e+05,1,0.61549,0.61549,0,0.1
0.4948,476.65,10.8,-0.21916,1.4616e-19,7.1625e+05,1,0.61684,0.61684,0,0.1
0.49676,476.48,10.841,-0.21948,1.4616e-19,7.1536e+05,1,0.6182,0.6182,0,0.1
0.49884,476.29,10.884,-0.21971,1.4687e-19,7.1439e+05,1,0.61955,0.61955,0,0.1
0.50095,476.09,10.928,-0.21992,1.4771e-19,7.1341e+05,1,0.62091,0.62091,0,0.1
0.50306,475.9,10.972,-0.22013,1.4856e-19,7.1243e+05,1,0.62227,0.62227,0,0.1
0.50517,475.71,11.015,-0.22034,1.494e-19,7.1144e+05,1,0.62362,0.62362,0,0.1
0.50728,475.51,11.059,-0.22056,1.5024e-19,7.1046e+05,1,0.62498,0.62498,0,0.1
0.50938,475.32,11.103,-0.22077,1.5109e-19,7.0948e+05,1,0.62633,0.62633,0,0.1
0.51149,475.13,11.147,-0.22098,1.5193e-19,7.085e+05,1,0.62769,0.62769,0,0.1
0.5136,474.93,11.19,-0.22119,1.5277e-19,7.0752e+05,1,0.62904,0.62904,0,0.1
0.51571,474.74,11.234,-0.2214,1.5362e-19,7.0654e+05,1,0.6304,0.6304,0,0.1
0.51793,474.53,11.28,-0.22151,1.5386e-19,7.0549e+05,1,0.63176,0.63176,0,0.1
0.52019,474.32,11.327,-0.22158,1.5386e-19,7.0441e+05,1,0.63311,0.63311,0,0.1
0.52245,474.1,11.373,-0.22165,1.5386e-19,7.0333e+05,1,0.63447,0.63447,0,0.1
0.52471,473.89,11.42,-0.22172,1.5386e-19,7.0225e+05,1,0.63582,0.63582,0,0.1
0.52698,473.68,11.467,-0.2218,1.5386e-19,7.0118e+05,1,0.63718,0.63718,0,0.1
0.52924,473.46,11.513,-0.22187,1.5386e-19,7.001e+05,1,0.63853,0.63853,0,0.1
0.5315,473.25,11.56,-0.22194,1.5386e-19,6.9902e+05,1,0.63989,0.63989,0,0.1
0.53376,473.03,11.606,-0.22201,1.5386e-19,6.9794e+05,1,0.64125,0.64125,0,0.1
0.53602,472.82,11.653,-0.22208,1.5386e-19,6.9687e+05,1,0.6426,0.6426,0,0.1
0.53838,472.59,11.702,-0.22205,1.544e-19,6.9573e+05,1,0.64396,0.64396,0,0.1
0.54081,472.36,11.751,-0.22195,1.5532e-19,6.9455e+05,1,0.64531,0.64531,0,0.1
0.54323,472.12,11.801,-0.22184,1.5624e-19,6.9336e+05,1,0.64667,0.64667,0,0.1
0.54566,471.88,11.851,-0.22174,1.5716e-19,6.9218e+05,1,0.64802,0.64802,0,0.1
0.54808,471.65,11.9,-0.22164,1.5809e-19,6.91e+05,1,0.64938,0.64938,0,0.1
0.55051,471.41,11.95,-0.22154,1.5901e-19,6.8982e+05,1,0.65074,0.65074,0,0.1
0.55293,471.17,12,-0.22143,1.5993e-19,6.8864e+05,1,0.65209,0.65209,0,0.1
0.55536,470.94,12.049,-0.22133,1.6085e-19,6.8746e+05,1,0.65345,0.65345,0,0.1
0.55778,470.7,12.099,-0.22123,1.6177e-19,6.8628e+05,1,0.6548,0.6548,0,0.1
0.56029,470.45,12.15,-0.22103,1.6226e-19,6.8505e+05,1,0.65616,0.65616,0,0.1
0.56288,470.19,12.203,-0.22071,1.6226e-19,6.8375e+05,1,0.65751,0.65751,0,0.1
0.56548,469.93,12.256,-0.2204,1.6226e-19,6.8246e+05,1,0.65887,0.65887,0,0.1
0.56807,469.67,12.309,-0.22008,1.6226e-19,6.8117e+05,1,0.66023,0.66023,0,0.1
0.57067,469.41,12.361,-0.21977,1.6226e-19,6.7988e+05,1,0.66158,0.66158,0,0.1
0.57326,469.14,12.414,-0.21946,1.6226e-19,6.7859e+05,1,0.66294,0.66294,0,0.1
0.57586,468.88,12.467,-0.21914,1.6226e-19,6.7729e+05,1,0.66429,0.66429,0,0.1
0.57846,468.62,12.52,-0.21883,1.6226e-19,6.76e+05,1,0.66565,0.66565,0,0.1
0.58105,468.36,12.573,-0.21851,1.6226e-19,6.7471e+05,1,0.667,0.667,0,0.1
0.5837,468.09,12.626,-0.21811,1.5617e-19,6.7338e+05,1,0.66836,0.66836,0,0.1
0.58647,467.8,12.682,-0.21755,1.3838e-19,6.7197e+05,1,0.66972,0.66972,0,0.1
0.58923,467.52,12.738,-0.21699,1.2059e-19,6.7056e+05,1,0.67107,0.67107,0,0.1
0.59199,467.23,12.794,-0.21643,1.0281e-19,6.6915e+05,1,0.67243,0.67243,0,0.1
0.59476,466.94,12.849,-0.21587,8.5023e-20,6.6774e+05,1,0.67378,0.67378,0,0.1
0.59752,466.66,12.905,-0.21531,6.7237e-20,6.6633e+05,1,0.67514,0.67514,0,0.1
0.60028,466.37,12.961,-0.21475,4.9451e-20,6.6492e+05,1,0.67649,0.67649,0,0.1
0.60305,466.08,13.017,-0.21419,3.1665e-20,6.6351e+05,1,0.67785,0.67785,0,0.1
0.60581,465.79,13.072,-0.21363,1.3879e-20,6.621e+05,1,0.67921,0.67921,0,0.1
0.60865,465.5,13.13,-0.21301,-0,6.6067e+05,1,0.68056,0.68056,0,0.1
0.61178,465.16,13.192,-0.21219,-0,6.5915e+05,1,0.68192,0.68192,0,0.1
0.6149,464.83,13.255,-0.21137,0,6.5763e+05,1,0.68327,0.68327,0,0.1
0.61802,464.49,13.317,-0.21054,0,6.5611e+05,1,0.68463,0.68463,0,0.1
0.62115,464.15,13.379,-0.20972,-0,6.5458e+05,1,0.68598,0.68598,0,0.1
0.62427,463.82,13.442,-0.2089,0,6.5306e+05,1,0.68734,0.68734,0,0.1
0.6274,463.48,13.504,-0.20808,0,6.5154e+05,1,0.6887,0.6887,0,0.1
0.63052,463.15,13.567,-0.20725,0,6.5002e+05,1,0.69005,0.69005,0,0.1
0.63364,462.81,13.629,-0.20643,0,6.485e+05,1,0.69141,0.69141,0,0.1
0.63674,462.48,13.691,-0.20561,6.9141e-22,6.4697e+05,1,0.69276,0.69276,0,0.1
0.63962,462.16,13.748,-0.20478,7.8559e-21,6.4535e+05,1,0.69412,0.69412,0,0.1
0.6425,461.85,13.805,-0.20396,1.502e-20,6.4373e+05,1,0.69547,0.69547,0,0.1
0.64538,461.53,13.862,-0.20313,2.2185e-20,6.4211e+05,1,0.69683,0.69683,0,0.1
0.64826,461.21,13.92,-0.2023,2.9349e-20,6.4049e+05,1,0.69819,0.69819,0,0.1
0.65115,460.89,13.977,-0.20148,3.6514e-20,6.3887e+05,1,0.69954,0.69954,0,0.1
0.65403,460.58,14.034,-0.20065,4.3679e-20,6.3725e+05,1,0.7009,0.7009,0,0.1
0.65691,460.26,14.091,-0.19983,5.0843e-20,6.3563e+05,1,0.70225,0.70225,0,0.1
0.65979,459.94,14.148,-0.199,5.8007e-20,6.3402e+05,1,0.70361,0.70361,0,0.1
0.66267,459.62,14.205,-0.19818,6.5172e-20,6.324e+05,1,0.70496,0.70496,0,0.1
0.66695,459.14,14.289,-0.1968,6.7174e-20,6.2969e+05,1,0.70632,0.70632,0,0.1
0.67128,458.65,14.374,-0.19541,6.9036e-20,6.2695e+05,1,0.70768,0.70768,0,0.1
0.6756,458.16,14.459,-0.19402,7.0897e-20,6.242e+05,1,0.70903,0.70903,0,0.1
0.67992,457.67,14.544,-0.19263,7.2759e-20,6.2146e+05,1,0.71039,0.71039,0,0.1
0.68425,457.18,14.629,-0.19124,7.462e-20,6.1872e+05,1,0.71174,0.71174,0,0.1
0.6885,456.69,14.712,-0.18964,6.3152e-20,6.1629e+05,1,0.7131,0.7131,0,0.1
0.69275,456.2,14.794,-0.18802,5.0261e-20,6.1388e+05,1,0.71445,0.71445,0,0.1
0.697,455.71,14.877,-0.1864,3.7368e-20,6.1147e+05,1,0.71581,0.71581,0,0.1
0.70124,455.22,14.96,-0.18478,2.4476e-20,6.0907e+05,1,0.71717,0.71717,0,0.1
0.70549,454.73,15.043,-0.18316,1.1584e-20,6.0666e+05,1,0.71852,0.71852,0,0.1
0.70951,454.25,15.12,-0.1814,2.0134e-20,6.0439e+05,1,0.71988,0.71988,0,0.1
0.71349,453.78,15.197,-0.1796,3.2966e-20,6.0215e+05,1,0.72123,0.72123,0,0.1
0.71747,453.32,15.274,-0.17781,4.5798e-20,5.9991e+05,1,0.72259,0.72259,0,0.1
0.72144,452.85,15.351,-0.17602,5.863e-20,5.9767e+05,1,0.72394,0.72394,0,0.1
0.72542,452.38,15.428,-0.17422,7.1462e-20,5.9542e+05,1,0.7253,0.7253,0,0.1
0.72928,451.92,15.502,-0.17232,7.4439e-20,5.9327e+05,1,0.72666,0.72666,0,0.1
0.73311,451.46,15.575,-0.17039,7.4365e-20,5.9115e+05,1,0.72801,0.72801,0,0.1
0.73693,451,15.649,-0.16846,7.4291e-20,5.8902e+05,1,0.72937,0.72937,0,0.1
0.74076,450.54,15.722,-0.16653,7.4217e-20,5.869e+05,1,0.73072,0.73072,0,0.1
0.74459,450.09,15.795,-0.1646,7.4143e-20,5.8478e+05,1,0.73208,0.73208,0,0.1
0.7484,449.62,15.868,-0.1626,5.8817e-20,5.8268e+05,1,0.73343,0.73343,0,0.1
0.75221,449.16,15.94,-0.16055,3.6754e-20,5.8059e+05,1,0.73479,0.73479,0,0.1
0.75601,448.7,16.013,-0.15851,1.4691e-20,5.785e+05,1,0.73615,0.73615,0,0.1
0.75982,448.23,16.085,-0.15646,-7.3722e-21,5.7641e+05,1,0.7375,0.7375,0,0.1
0.76362,447.77,16.158,-0.15442,-2.9435e-20,5.7431e+05,1,0.73886,0.73886,0,0.1
0.76746,447.3,16.23,-0.15231,-4.2279e-20,5.7221e+05,1,0.74021,0.74021,0,0.1
0.77132,446.82,16.303,-0.15017,-4.956e-20,5.701e+05,1,0.74157,0.74157,0,0.1
0.77518,446.35,16.376,-0.14803,-5.6841e-20,5.6799e+05,1,0.74292,0.74292,0,0.1
0.77903,445.87,16.449,-0.14589,-6.4122e-20,5.6588e+05,1,0.74428,0.74428,0,0.1
0.78289,445.39,16.521,-0.14375,-7.1402e-20,5.6377e+05,1,0.74563,0.74563,0,0.1
0.78679,444.91,16.595,-0.14156,-6.6511e-20,5.6164e+05,1,0.74699,0.74699,0,0.1
0.79073,444.41,16.668,-0.13934,-5.1809e-20,5.5948e+05,1,0.74835,0.74835,0,0.1
0.79466,443.92,16.742,-0.13713,-3.7107e-20,5.5733e+05,1,0.7497,0.7497,0,0.1
0.7986,443.43,16.816,-0.13491,-2.2405e-20,5.5518e+05,1,0.75106,0.75106,0,0.1
0.80254,442.94,16.889,-0.13269,-7.7033e-21,5.5303e+05,1,0.75241,0.75241,0,0.1
0.80651,442.43,16.963,-0.13044,6.9768e-21,5.5085e+05,1,0.75377,0.75377,0,0.1
0.81054,441.92,17.038,-0.12816,2.1633e-20,5.4866e+05,1,0.75512,0.75512,0,0.1
0.81456,441.41,17.113,-0.12588,3.6289e-20,5.4646e+05,1,0.75648,0.75648,0,0.1
0.81858,440.9,17.187,-0.1236,5.0946e-20,5.4426e+05,1,0.75784,0.75784,0,0.1
0.82261,440.39,17.262,-0.12132,6.5603e-20,5.4206e+05,1,0.75919,0.75919,0,0.1
0.82667,439.87,17.337,-0.11902,7.2632e-20,5.3984e+05,1,0.76055,0.76055,0,0.1
0.83078,439.34,17.413,-0.11669,6.8858e-20,5.376e+05,1,0.7619,0.7619,0,0.1
0.8349,438.81,17.488,-0.11436,6.5084e-20,5.3536e+05,1,0.76326,0.76326,0,0.1
0.83902,438.28,17.564,-0.11203,6.131e-20,5.3311e+05,1,0.76461,0.76461,0,0.1
0.84313,437.75,17.64,-0.1097,5.7536e-20,5.3087e+05,1,0.76597,0.76597,0,0.1
0.84728,437.22,17.716,-0.10736,5.0037e-20,5.2861e+05,1,0.76733,0.76733,0,0.1
0.85149,436.67,17.792,-0.10499,3.5428e-20,5.2632e+05,1,0.76868,0.76868,0,0.1
0.85571,436.12,17.869,-0.10262,2.082e-20,5.2403e+05,1,0.77004,0.77004,0,0.1
0.85992,435.57,17.946,-0.10025,6.2114e-21,5.2174e+05,1,0.77139,0.77139,0,0.1
0.86414,435.02,18.023,-0.097875,-8.397e-21,5.1945e+05,1,0.77275,0.77275,0,0.1
0.86839,434.47,18.1,-0.095493,-1.9968e-20,5.1715e+05,1,0.7741,0.7741,0,0.1
0.87271,433.9,18.178,-0.09308,-2.3487e-20,5.1481e+05,1,0.77546,0.77546,0,0.1
0.87704,433.32,18.256,-0.090667,-2.7006e-20,5.1247e+05,1,0.77682,0.77682,0,0.1
0.88137,432.75,18.334,-0.088253,-3.0525e-20,5.1014e+05,1,0.77817,0.77817,0,0.1
0.8857,432.18,18.412,-0.08584,-3.4044e-20,5.078e+05,1,0.77953,0.77953,0,0.1
0.89005,431.61,18.49,-0.083416,-3.4621e-20,5.0545e+05,1,0.78088,0.78088,0,0.1
0.89451,431.01,18.57,-0.080952,-2.3719e-20,5.0306e+05,1,0.78224,0.78224,0,0.1
0.89897,430.42,18.649,-0.078487,-1.2816e-20,5.0067e+05,1,0.78359,0.78359,0,0.1
0.90343,429.82,18.729,-0.076022,-1.9127e-21,4.9828e+05,1,0.78495,0.78495,0,0.1
0.90789,429.23,18.809,-0.073557,8.9902e-21,4.9589e+05,1,0.78631,0.78631,0,0.1
0.91238,428.63,18.889,-0.071083,1.8426e-20,4.9349e+05,1,0.78766,0.78766,0,0.1
0.91701,428.01,18.97,-0.068548,1.8387e-20,4.9103e+05,1,0.78902,0.78902,0,0.1
0.92165,427.38,19.052,-0.066013,1.8348e-20,4.8858e+05,1,0.79037,0.79037,0,0.1
0.92629,426.75,19.134,-0.063478,1.8308e-20,4.8613e+05,1,0.79173,0.79173,0,0.1
0.93093,426.13,19.216,-0.060943,1.8269e-20,4.8367e+05,1,0.79308,0.79308,0,0.1
0.93557,425.5,19.298,-0.058401,1.8002e-20,4.8122e+05,1,0.79444,0.79444,0,0.1
0.9403,424.86,19.381,-0.055763,1.4406e-20,4.7867e+05,1,0.7958,0.7958,0,0.1
0.94504,424.21,19.463,-0.053125,1.081e-20,4.7612e+05,1,0.79715,0.79715,0,0.1
0.94977,423.57,19.546,-0.050487,7.2135e-21,4.7357e+05,1,0.79851,0.79851,0,0.1
0.95451,422.92,19.629,-0.047848,3.6174e-21,4.7103e+05,1,0.79986,0.79986,0,0.1
0.95924,422.28,19.711,-0.04521,2.1187e-23,4.6848e+05,1,0.80122,0.80122,0,0.1
0.96472,421.52,19.806,-0.041785,-0,4.6569e+05,1,0.80257,0.80257,0,0.1
0.97021,420.77,19.9,-0.038355,-0,4.6291e+05,1,0.80393,0.80393,0,0.1
0.97569,420.01,19.995,-0.034925,-0,4.6012e+05,1,0.80529,0.80529,0,0.1
0.98117,419.26,20.089,-0.031495,-1.4013e-45,4.5733e+05,1,0.80664,0.80664,0,0.1
0.98666,418.5,20.183,-0.028065,-1.5414e-44,4.5454e+05,1,0.808,0.808,0,0.1
0.99092,417.91,20.256,-0.025026,0,4.5242e+05,1,0.80935,0.80935,0,0.1
0.99507,417.33,20.327,-0.022019,0,4.5036e+05,1,0.81071,0.81071,0,0.1
0.99923,416.76,20.397,-0.019012,0,4.483e+05,1,0.81206,0.81206,0,0.1
1.0034,416.18,20.468,-0.016005,0,4.4623e+05,1,0.81342,0.81342,0,0.1
1.0075,415.6,20.539,-0.012998,0,4.4417e+05,1,0.81478,0.81478,0,0.1
1.0117,415.02,20.609,-0.0099904,-0,4.4211e+05,1,0.81613,0.81613,0,0.1
1.0159,414.45,20.68,-0.0069832,0,4.4004e+05,1,0.81749,0.81749,0,0.1
1.0199,413.87,20.749,-0.003823,0,4.3798e+05,1,0.81884,0.81884,0,0.1
1.024,413.31,20.816,-0.0005523,0,4.3592e+05,1,0.8202,0.8202,0,0.1
1.028,412.74,20.884,0.0027186,-0,4.3386e+05,1,0.82155,0.82155,0,0.1
1.0321,412.18,20.951,0.0059895,0,4.318e+05,1,0.82291,0.82291,0,0.1
1.0361,411.61,21.019,0.0092604,0,4.2973e+05,1,0.82427,0.82427,0,0.1
1.0401,411.04,21.087,0.012531,0,4.2767e+05,1,0.82562,0.82562,0,0.1
1.0442,410.48,21.154,0.015802,0,4.2561e+05,1,0.82698,0.82698,0,0.1
1.0482,409.91,21.222,0.019131,0,4.2355e+05,1,0.82833,0.82833,0,0.1
1.0524,409.32,21.29,0.022649,0,4.2149e+05,1,0.82969,0.82969,0,0.1
1.0565,408.74,21.358,0.026167,0,4.1942e+05,1,0.83104,0.83104,0,0.1
1.0606,408.15,21.426,0.029684,0,4.1736e+05,1,0.8324,0.8324,0,0.1
1.0648,407.57,21.494,0.033202,0,4.153e+05,1,0.83376,0.83376,0,0.1
1.0689,406.98,21.562,0.03672,0,4.1324e+05,1,0.83511,0.83511,0,0.1
1.073,406.4,21.63,0.040237,0,4.1118e+05,1,0.83647,0.83647,0,0.1
1.0772,405.82,21.698,0.043755,-0,4.0911e+05,1,0.83782,0.83782,0,0.1
1.0814,405.21,21.767,0.047473,-5.5376e-21,4.0703e+05,1,0.83918,0.83918,0,0.1
1.0856,404.61,21.836,0.051216,-1.1745e-20,4.0494e+05,1,0.84053,0.84053,0,0.1
1.0899,404,21.905,0.054959,-1.7954e-20,4.0286e+05,1,0.84189,0.84189,0,0.1
1.0941,403.4,21.974,0.058702,-2.4162e-20,4.0077e+05,1,0.84325,0.84325,0,0.1
1.0984,402.79,22.042,0.062444,-3.037e-20,3.9868e+05,1,0.8446,0.8446,0,0.1
1.1026,402.19,22.111,0.066187,-3.6578e-20,3.966e+05,1,0.84596,0.84596,0,0.1
1.1069,401.58,22.18,0.06993,-4.2786e-20,3.9451e+05,1,0.84731,0.84731,0,0.1
1.1112,400.97,22.249,0.073781,-4.5593e-20,3.9242e+05,1,0.84867,0.84867,0,0.1
1.1155,400.34,22.319,0.07772,-4.5593e-20,3.9032e+05,1,0.85002,0.85002,0,0.1
1.1199,399.72,22.388,0.081659,-4.5593e-20,3.8822e+05,1,0.85138,0.85138,0,0.1
1.1242,399.1,22.457,0.085599,-4.5593e-20,3.8612e+05,1,0.85274,0.85274,0,0.1
1.1286,398.47,22.527,0.089539,-4.5593e-20,3.8402e+05,1,0.85409,0.85409,0,0.1
1.133,397.85,22.596,0.093478,-4.5593e-20,3.8192e+05,1,0.85545,0.85545,0,0.1
1.1373,397.23,22.665,0.097418,-4.5593e-20,3.7982e+05,1,0.8568,0.8568,0,0.1
1.1417,396.6,22.735,0.10139,-4.5522e-20,3.7772e+05,1,0.85816,0.85816,0,0.1
1.1461,395.96,22.804,0.10549,-4.5173e-20,3.7562e+05,1,0.85951,0.85951,0,0.1
1.1505,395.32,22.874,0.10959,-4.4823e-20,3.7353e+05,1,0.86087,0.86087,0,0.1
1.155,394.68,22.943,0.11369,-4.4473e-20,3.7143e+05,1,0.86223,0.86223,0,0.1
1.1594,394.05,23.013,0.11779,-4.4124e-20,3.6933e+05,1,0.86358,0.86358,0,0.1
1.1638,393.41,23.082,0.12188,-4.3774e-20,3.6724e+05,1,0.86494,0.86494,0,0.1
