# x, M, P, T, rho
0.6426017999999999, 0.5033643255103313, 708889.0144735198, 475.88449205261185, 5.190327920660109
0.6439575, 0.5060227348849408, 707623.1462904458, 475.6415398095835, 5.183705940745902
0.6453131999999999, 0.5087164315783448, 706336.6605548438, 475.3943122592144, 5.1769726381140275
0.6466688999999999, 0.5114462868189001, 705029.0285265745, 475.1426911387365, 5.17012506671595
0.6480246, 0.5142132058384822, 703699.7013209866, 474.8865534009384, 5.163160165419728
0.6493802999999999, 0.5170181297479175, 702348.1088344153, 474.62577094852094, 5.156074751769669
0.6507359999999999, 0.5198620375479198, 700973.6585940219, 474.3602103492904, 5.148865515302353
0.6520916999999999, 0.5227459482877126, 699575.734525285, 474.0897325304709, 5.141529010379596
0.6534473999999999, 0.5256709233848645, 698153.6956297373, 473.8141924502315, 5.134061648494678
0.6548031, 0.5286380691213335, 696706.8745647251, 473.5334387443123, 5.126459690003326
0.6561587999999999, 0.5316485393324096, 695234.576116059, 473.24731334539956, 5.118719235225586
0.6575144999999999, 0.5347035383071369, 693736.0755534128, 472.9556510726315, 5.110836214858713
0.6588702, 0.5378043239209732, 692210.6168571219, 472.6582791883128, 5.102806379634097
0.6602258999999999, 0.5409522110238731, 690657.4108037464, 472.35501691857195, 5.09462528914358
0.6615815999999999, 0.5441485751097987, 689075.6328962294, 472.0456749343028, 5.086288299751518
0.6629373, 0.5473948562968378, 687464.4211227646, 471.730054788283, 5.07779055149868
0.6642929999999999, 0.5506925636507554, 685822.8735265321, 471.40794830385164, 5.069126953892559
0.6656486999999999, 0.5540432798890225, 684150.0455661782, 471.07913690993666, 5.060292170465158
0.6670043999999999, 0.5574486665071445, 682444.9472443501, 470.74339091655105, 5.051280601964035
0.6683600999999999, 0.5609104693746952, 680706.5399785799, 470.40046872409164, 5.0420863680246155
0.6697157999999999, 0.564430524854893, 678933.7331853795, 470.0501159588789, 5.032703287151352
0.6710714999999999, 0.5680107665089867, 677125.3805443841, 469.6920645263237, 5.023124854811514
0.6724271999999999, 0.5716532324554252, 675280.2759047459, 469.32603157189726, 5.013344219417862
0.6737829, 0.5753600734638834, 673397.1487905234, 468.95171833865476, 5.003354155944113
0.6751385999999999, 0.5791335618761555, 671474.6594554571, 468.5688089084004, 4.993147036879448
0.6764942999999999, 0.5829761014594029, 669511.3934302609, 468.1769688116712, 4.982714800185067
0.67785, 0.5868902383149306, 667505.8554961449, 467.77584348928883, 4.972048913860349
0.6792056999999999, 0.5908786729831116, 665456.4630089029, 467.36505658570974, 4.961140336669872
0.6805613999999999, 0.5949442739100814, 663361.5384845871, 466.94420805097354, 4.94997947450411
0.6819170999999999, 0.5990900924682605, 661219.3013436482, 466.51287202430734, 4.938556131762336
0.6832727999999999, 0.6033193797561651, 659027.8586926137, 466.0705944677818, 4.926859457040628
0.6846284999999999, 0.6076356054426127, 656785.1950012324, 465.61689051286214, 4.914877882282287
0.6859841999999999, 0.6120424789685026, 654489.1605074154, 465.1512414759747, 4.902599054395924
0.6873398999999999, 0.6165439734777055, 652137.4581512167, 464.6730914910394, 4.890009758161813
0.6886956, 0.6211443529199611, 649727.6288011675, 464.18184369694535, 4.877095829021705
0.6900512999999999, 0.6258482028562589, 647257.034489686, 463.6768559056925, 4.863842054070429
0.6914069999999999, 0.6306604656054744, 644722.8393167844, 463.1574356617845, 4.850232059225859
0.6927627, 0.6355864805056012, 642121.9876098508, 462.62283458464975, 4.836248180129083
0.6941183999999999, 0.640632030231367, 639451.1788379233, 462.0722418623199, 4.821871313795324
0.6954740999999999, 0.6458033943223231, 636706.8386663427, 461.50477673493856, 4.807080747366997
0.6968297999999999, 0.6511074113449374, 633885.0853949315, 460.9194797690255, 4.791853959471354
0.6981854999999999, 0.6565515514571447, 630981.69084026, 460.31530267525045, 4.776166388599053
0.6995411999999999, 0.6621440015888628, 627992.0344871256, 459.6910963603208, 4.759991161519357
0.7008968999999999, 0.667893766031575, 624911.0494279596, 459.04559682266375, 4.743298772924411
0.7022525999999999, 0.6738107859923504, 621733.1582061988, 458.3774083951867, 4.726056705098712
0.7036083, 0.6799060826805304, 618452.196144916, 457.6849836970372, 4.708228973227105
0.7049639999999999, 0.6861919298567206, 615061.319023769, 456.9665994663276, 4.689775577679048
0.7063196999999999, 0.6898826395165655, 613067.0844620389, 456.54278304351607, 4.678909238849413
0.7076754, 0.6935133609687685, 611102.995035427, 456.12440947985203, 4.6681972814710555
0.7090310999999999, 0.6971578685878311, 609129.2725370284, 455.70301529305925, 4.657422872450342
0.7103867999999999, 0.7008161661591609, 607145.9780276024, 455.2785939075907, 4.646586158340485
0.7117425, 0.7044882566047521, 605153.1745333306, 454.8511390154402, 4.6356872954560675
0.7130981999999999, 0.7081741419809892, 603150.9270480726, 454.4206445799309, 4.62472644993106
0.7144538999999999, 0.7118738234766901, 601139.302534804, 453.9871048394468, 4.613703797773591
0.7158095999999999, 0.7155873014109666, 599118.3699264623, 453.5505143111578, 4.602619524918678
0.7171652999999999, 0.7193145752318711, 597088.2001256609, 453.1108677946223, 4.591473827275975
0.718521, 0.7230556435146408, 595048.8660039161, 452.66816037540406, 4.580266910776039
0.7198766999999999, 0.7268105039603893, 593000.4423999047, 452.2223874286008, 4.568998991412471
0.7212323999999999, 0.7305791533949139, 590943.006116938, 451.7735446223245, 4.557670295280942
0.7225881, 0.7343615877676929, 588876.6359195951, 451.32162792111853, 4.546281058614758
0.7239437999999999, 0.7381578021510617, 586801.4125295214, 450.86663358931486, 4.534831527816995
0.7252994999999999, 0.741967790739591, 584717.4186203672, 450.4085581943235, 4.52332195948905
0.7266552, 0.7457915468496389, 582624.73881188, 449.9473986098568, 4.511752620455654
0.7280108999999999, 0.7496290629191159, 580523.4596631259, 449.48315201908264, 4.500123787786201
0.7293665999999999, 0.7534803305074385, 578413.6696648418, 449.0158159177056, 4.488435748812369
0.7307222999999999, 0.7573453402956943, 576295.4592309097, 448.5453881169731, 4.476688801141992
0.7320779999999999, 0.7612240820870019, 574168.9206889519, 448.07186674660494, 4.464883252669107
0.7334336999999999, 0.7651165448070906, 572034.1482700367, 447.59525025764316, 4.453019421580142
0.7347893999999999, 0.7690227165050927, 569891.2380974896, 447.1155374252183, 4.441097636356148
0.7361450999999999, 0.7729425843545337, 567740.2881748228, 446.6327273512352, 4.429118235771159
0.7375008, 0.7768761346545673, 565581.398372752, 446.1468194669679, 4.4170815688864415
0.7388564999999999, 0.7808233528314097, 563414.6704153256, 445.6578135355689, 4.404987995040768
0.7402121999999999, 0.7847842234400054, 561240.2078651489, 445.1657096544856, 4.392837883836586
0.7415679, 0.7887587301659168, 559058.1161077115, 444.67050825778506, 4.380631615122066
0.7429235999999999, 0.7927468558274399, 556868.5023348114, 444.1722101183819, 4.368369578969007
0.7442792999999999, 0.7967485823779605, 554671.475527077, 443.67081635016876, 4.356052175646521
0.7456349999999999, 0.8007638909085282, 552467.1464355976, 443.1663284100483, 4.343679815590558
