"Ma","T","U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.24849,493.9,5.5223,-0.028353,0,8.0797e+05,1,0.12879,0.12879,0,0.05
0.2486,493.89,5.5248,-0.028598,0,8.0794e+05,1,0.13015,0.13015,0,0.05
0.24872,493.89,5.5274,-0.028843,0,8.0791e+05,1,0.1315,0.1315,0,0.05
0.24884,493.88,5.5299,-0.029088,0,8.0787e+05,1,0.13286,0.13286,0,0.05
0.24895,493.88,5.5325,-0.029334,0,8.0784e+05,1,0.13421,0.13421,0,0.05
0.24907,493.87,5.535,-0.029579,0,8.0781e+05,1,0.13557,0.13557,0,0.05
0.24919,493.87,5.5376,-0.029824,0,8.0778e+05,1,0.13693,0.13693,0,0.05
0.2493,493.86,5.5401,-0.030069,0,8.0775e+05,1,0.13828,0.13828,0,0.05
0.24942,493.86,5.5427,-0.030314,0,8.0772e+05,1,0.13964,0.13964,0,0.05
0.24953,493.85,5.5452,-0.03056,0,8.0769e+05,1,0.14099,0.14099,0,0.05
0.24965,493.84,5.5478,-0.030805,0,8.0766e+05,1,0.14235,0.14235,0,0.05
0.24977,493.84,5.5505,-0.03107,0,8.0763e+05,1,0.1437,0.1437,0,0.05
0.2499,493.83,5.5533,-0.031347,0,8.0759e+05,1,0.14506,0.14506,0,0.05
0.25003,493.83,5.5561,-0.031623,0,8.0756e+05,1,0.14642,0.14642,0,0.05
0.25016,493.82,5.5588,-0.0319,0,8.0752e+05,1,0.14777,0.14777,0,0.05
0.25028,493.81,5.5616,-0.032177,0,8.0749e+05,1,0.14913,0.14913,0,0.05
0.25041,493.81,5.5644,-0.032454,0,8.0746e+05,1,0.15048,0.15048,0,0.05
0.25054,493.8,5.5672,-0.032731,0,8.0742e+05,1,0.15184,0.15184,0,0.05
0.25066,493.79,5.57,-0.033007,0,8.0739e+05,1,0.15319,0.15319,0,0.05
0.25079,493.79,5.5728,-0.033284,0,8.0735e+05,1,0.15455,0.15455,0,0.05
0.25092,493.78,5.5756,-0.033561,0,8.0732e+05,1,0.15591,0.15591,0,0.05
0.25105,493.77,5.5784,-0.033841,0,8.0729e+05,1,0.15726,0.15726,0,0.05
0.25119,493.77,5.5815,-0.034151,0,8.0725e+05,1,0.15862,0.15862,0,0.05
0.25133,493.76,5.5846,-0.034461,0,8.0721e+05,1,0.15997,0.15997,0,0.05
0.25147,493.75,5.5876,-0.034771,0,8.0717e+05,1,0.16133,0.16133,0,0.05
0.25161,493.75,5.5907,-0.035081,0,8.0714e+05,1,0.16268,0.16268,0,0.05
0.25175,493.74,5.5938,-0.035391,0,8.071e+05,1,0.16404,0.16404,0,0.05
0.25189,493.73,5.5968,-0.035701,0,8.0706e+05,1,0.1654,0.1654,0,0.05
0.25203,493.73,5.5999,-0.036011,0,8.0702e+05,1,0.16675,0.16675,0,0.05
0.25217,493.72,5.603,-0.03632,0,8.0699e+05,1,0.16811,0.16811,0,0.05
0.25231,493.71,5.606,-0.03663,0,8.0695e+05,1,0.16946,0.16946,0,0.05
0.25245,493.71,5.6091,-0.03694,0,8.0691e+05,1,0.17082,0.17082,0,0.05
0.25259,493.7,5.6123,-0.037269,0,8.0687e+05,1,0.17217,0.17217,0,0.05
0.25274,493.69,5.6156,-0.037614,0,8.0683e+05,1,0.17353,0.17353,0,0.05
0.2529,493.68,5.619,-0.037959,0,8.0679e+05,1,0.17489,0.17489,0,0.05
0.25305,493.68,5.6223,-0.038304,0,8.0675e+05,1,0.17624,0.17624,0,0.05
0.2532,493.67,5.6256,-0.038649,0,8.0671e+05,1,0.1776,0.1776,0,0.05
0.25335,493.66,5.629,-0.038993,0,8.0667e+05,1,0.17895,0.17895,0,0.05
0.2535,493.65,5.6323,-0.039338,0,8.0662e+05,1,0.18031,0.18031,0,0.05
0.25366,493.65,5.6356,-0.039683,0,8.0658e+05,1,0.18166,0.18166,0,0.05
0.25381,493.64,5.6389,-0.040028,0,8.0654e+05,1,0.18302,0.18302,0,0.05
0.25396,493.63,5.6423,-0.040372,0,8.065e+05,1,0.18438,0.18438,0,0.05
0.25411,493.62,5.6456,-0.040718,9.1971e-24,8.0646e+05,1,0.18573,0.18573,0,0.05
0.2543,493.61,5.6497,-0.041152,7.5964e-22,8.0641e+05,1,0.18709,0.18709,0,0.05
0.25448,493.61,5.6537,-0.041586,1.5101e-21,8.0636e+05,1,0.18844,0.18844,0,0.05
0.25467,493.6,5.6578,-0.042019,2.2605e-21,8.0632e+05,1,0.1898,0.1898,0,0.05
0.25485,493.59,5.6618,-0.042453,3.011e-21,8.0627e+05,1,0.19115,0.19115,0,0.05
0.25504,493.58,5.6659,-0.042887,3.7614e-21,8.0622e+05,1,0.19251,0.19251,0,0.05
0.25522,493.57,5.67,-0.04332,4.5119e-21,8.0617e+05,1,0.19387,0.19387,0,0.05
0.25541,493.56,5.674,-0.043754,5.2623e-21,8.0613e+05,1,0.19522,0.19522,0,0.05
0.25559,493.55,5.6781,-0.044188,6.0127e-21,8.0608e+05,1,0.19658,0.19658,0,0.05
0.25578,493.54,5.6821,-0.044622,6.7632e-21,8.0603e+05,1,0.19793,0.19793,0,0.05
0.25596,493.53,5.6862,-0.045055,7.5136e-21,8.0598e+05,1,0.19929,0.19929,0,0.05
0.25615,493.53,5.6902,-0.045483,5.6335e-21,8.0594e+05,1,0.20064,0.20064,0,0.05
0.25633,493.52,5.6942,-0.045904,8.4281e-22,8.0589e+05,1,0.202,0.202,0,0.05
0.25651,493.51,5.6982,-0.046325,-3.9478e-21,8.0584e+05,1,0.20335,0.20335,0,0.05
0.25669,493.5,5.7022,-0.046747,-8.7385e-21,8.058e+05,1,0.20471,0.20471,0,0.05
0.25688,493.49,5.7062,-0.047168,-1.3529e-20,8.0575e+05,1,0.20607,0.20607,0,0.05
0.25706,493.48,5.7102,-0.047589,-1.832e-20,8.0571e+05,1,0.20742,0.20742,0,0.05
0.25724,493.47,5.7142,-0.04801,-2.3111e-20,8.0566e+05,1,0.20878,0.20878,0,0.05
0.25743,493.46,5.7182,-0.048431,-2.7901e-20,8.0561e+05,1,0.21013,0.21013,0,0.05
0.25761,493.45,5.7222,-0.048852,-3.2692e-20,8.0557e+05,1,0.21149,0.21149,0,0.05
0.25779,493.44,5.7262,-0.049274,-3.7482e-20,8.0552e+05,1,0.21284,0.21284,0,0.05
0.25797,493.43,5.7302,-0.049695,-4.2273e-20,8.0547e+05,1,0.2142,0.2142,0,0.05
0.25816,493.42,5.7342,-0.050116,-4.7064e-20,8.0543e+05,1,0.21556,0.21556,0,0.05
0.25834,493.41,5.7382,-0.050537,-5.1855e-20,8.0538e+05,1,0.21691,0.21691,0,0.05
0.25853,493.4,5.7424,-0.050968,-5.368e-20,8.0533e+05,1,0.21827,0.21827,0,0.05
0.25874,493.39,5.747,-0.051427,-4.7061e-20,8.0528e+05,1,0.21962,0.21962,0,0.05
0.25895,493.38,5.7516,-0.051886,-4.0443e-20,8.0522e+05,1,0.22098,0.22098,0,0.05
0.25916,493.37,5.7562,-0.052345,-3.3824e-20,8.0516e+05,1,0.22233,0.22233,0,0.05
0.25937,493.36,5.7608,-0.052804,-2.7205e-20,8.0511e+05,1,0.22369,0.22369,0,0.05
0.25958,493.35,5.7655,-0.053263,-2.0586e-20,8.0505e+05,1,0.22505,0.22505,0,0.05
0.25979,493.34,5.7701,-0.053721,-1.3967e-20,8.05e+05,1,0.2264,0.2264,0,0.05
0.26001,493.33,5.7747,-0.05418,-7.3487e-21,8.0494e+05,1,0.22776,0.22776,0,0.05
0.26022,493.32,5.7793,-0.054639,-7.2994e-22,8.0488e+05,1,0.22911,0.22911,0,0.05
0.26043,493.31,5.7839,-0.055098,5.8889e-21,8.0483e+05,1,0.23047,0.23047,0,0.05
0.26064,493.3,5.7886,-0.055557,1.2508e-20,8.0477e+05,1,0.23182,0.23182,0,0.05
0.26085,493.29,5.7932,-0.056016,1.9126e-20,8.0471e+05,1,0.23318,0.23318,0,0.05
0.26106,493.28,5.7978,-0.056475,2.5745e-20,8.0466e+05,1,0.23454,0.23454,0,0.05
0.26127,493.27,5.8024,-0.056935,3.2282e-20,8.046e+05,1,0.23589,0.23589,0,0.05
0.26151,493.25,5.8078,-0.057432,3.7072e-20,8.0454e+05,1,0.23725,0.23725,0,0.05
0.26176,493.24,5.8131,-0.057929,4.1863e-20,8.0447e+05,1,0.2386,0.2386,0,0.05
0.262,493.23,5.8184,-0.058426,4.6654e-20,8.044e+05,1,0.23996,0.23996,0,0.05
0.26224,493.22,5.8237,-0.058923,5.1444e-20,8.0434e+05,1,0.24131,0.24131,0,0.05
0.26248,493.2,5.829,-0.05942,5.6235e-20,8.0427e+05,1,0.24267,0.24267,0,0.05
0.26273,493.19,5.8343,-0.059917,6.1026e-20,8.042e+05,1,0.24403,0.24403,0,0.05
0.26297,493.18,5.8396,-0.060414,6.5816e-20,8.0414e+05,1,0.24538,0.24538,0,0.05
0.26321,493.17,5.8449,-0.060911,7.0607e-20,8.0407e+05,1,0.24674,0.24674,0,0.05
0.26345,493.15,5.8502,-0.061408,7.5398e-20,8.0401e+05,1,0.24809,0.24809,0,0.05
0.2637,493.14,5.8555,-0.061905,8.0188e-20,8.0394e+05,1,0.24945,0.24945,0,0.05
0.26394,493.13,5.8608,-0.062402,8.4979e-20,8.0387e+05,1,0.2508,0.2508,0,0.05
0.26418,493.12,5.8661,-0.062899,8.977e-20,8.0381e+05,1,0.25216,0.25216,0,0.05
0.26442,493.1,5.8714,-0.063396,9.456e-20,8.0374e+05,1,0.25352,0.25352,0,0.05
0.26469,493.09,5.8772,-0.063923,8.9383e-20,8.0367e+05,1,0.25487,0.25487,0,0.05
0.26496,493.08,5.8832,-0.064457,8.2165e-20,8.0359e+05,1,0.25623,0.25623,0,0.05
0.26524,493.06,5.8892,-0.064991,7.4948e-20,8.0351e+05,1,0.25758,0.25758,0,0.05
0.26551,493.05,5.8952,-0.065524,6.7731e-20,8.0344e+05,1,0.25894,0.25894,0,0.05
0.26578,493.03,5.9011,-0.066058,6.0514e-20,8.0336e+05,1,0.26029,0.26029,0,0.05
0.26606,493.02,5.9071,-0.066592,5.3297e-20,8.0329e+05,1,0.26165,0.26165,0,0.05
0.26633,493.01,5.9131,-0.067125,4.608e-20,8.0321e+05,1,0.26301,0.26301,0,0.05
0.2666,492.99,5.9191,-0.067659,3.8862e-20,8.0313e+05,1,0.26436,0.26436,0,0.05
0.26688,492.98,5.925,-0.068192,3.1645e-20,8.0306e+05,1,0.26572,0.26572,0,0.05
0.26715,492.96,5.931,-0.068726,2.4428e-20,8.0298e+05,1,0.26707,0.26707,0,0.05
0.26742,492.95,5.937,-0.06926,1.7211e-20,8.0291e+05,1,0.26843,0.26843,0,0.05
0.26769,492.93,5.943,-0.069793,9.9937e-21,8.0283e+05,1,0.26978,0.26978,0,0.05
0.26797,492.92,5.9489,-0.070327,2.7765e-21,8.0275e+05,1,0.27114,0.27114,0,0.05
0.26826,492.91,5.9553,-0.070881,6.0428e-21,8.0267e+05,1,0.2725,0.2725,0,0.05
0.26857,492.89,5.962,-0.071448,1.5864e-20,8.0259e+05,1,0.27385,0.27385,0,0.05
0.26887,492.87,5.9687,-0.072016,2.5685e-20,8.025e+05,1,0.27521,0.27521,0,0.05
0.26918,492.86,5.9754,-0.072583,3.5507e-20,8.0241e+05,1,0.27656,0.27656,0,0.05
0.26948,492.84,5.9821,-0.07315,4.5328e-20,8.0233e+05,1,0.27792,0.27792,0,0.05
0.26979,492.82,5.9888,-0.073717,5.5149e-20,8.0224e+05,1,0.27927,0.27927,0,0.05
0.2701,492.81,5.9954,-0.074284,6.4971e-20,8.0215e+05,1,0.28063,0.28063,0,0.05
0.2704,492.79,6.0021,-0.074851,7.4792e-20,8.0207e+05,1,0.28199,0.28199,0,0.05
0.27071,492.78,6.0088,-0.075418,8.4613e-20,8.0198e+05,1,0.28334,0.28334,0,0.05
0.27101,492.76,6.0155,-0.075985,9.4434e-20,8.019e+05,1,0.2847,0.2847,0,0.05
0.27132,492.74,6.0222,-0.076552,1.0426e-19,8.0181e+05,1,0.28605,0.28605,0,0.05
0.27162,492.73,6.0288,-0.07712,1.1408e-19,8.0172e+05,1,0.28741,0.28741,0,0.05
0.27193,492.71,6.0355,-0.077687,1.239e-19,8.0164e+05,1,0.28876,0.28876,0,0.05
0.27225,492.7,6.0425,-0.078266,1.258e-19,8.0155e+05,1,0.29012,0.29012,0,0.05
0.27259,492.68,6.05,-0.078862,1.1585e-19,8.0145e+05,1,0.29148,0.29148,0,0.05
0.27293,492.66,6.0574,-0.079459,1.059e-19,8.0135e+05,1,0.29283,0.29283,0,0.05
0.27327,492.64,6.0649,-0.080056,9.5952e-20,8.0125e+05,1,0.29419,0.29419,0,0.05
0.27361,492.62,6.0723,-0.080652,8.6002e-20,8.0115e+05,1,0.29554,0.29554,0,0.05
0.27396,492.6,6.0798,-0.081249,7.6052e-20,8.0106e+05,1,0.2969,0.2969,0,0.05
0.2743,492.59,6.0873,-0.081846,6.6102e-20,8.0096e+05,1,0.29825,0.29825,0,0.05
0.27464,492.57,6.0947,-0.082442,5.6152e-20,8.0086e+05,1,0.29961,0.29961,0,0.05
0.27498,492.55,6.1022,-0.083039,4.6202e-20,8.0076e+05,1,0.30097,0.30097,0,0.05
0.27532,492.53,6.1096,-0.083635,3.6252e-20,8.0067e+05,1,0.30232,0.30232,0,0.05
0.27566,492.51,6.1171,-0.084232,2.6302e-20,8.0057e+05,1,0.30368,0.30368,0,0.05
0.276,492.5,6.1245,-0.084829,1.6352e-20,8.0047e+05,1,0.30503,0.30503,0,0.05
0.27635,492.48,6.132,-0.085425,6.4016e-21,8.0037e+05,1,0.30639,0.30639,0,0.05
0.27669,492.46,6.1396,-0.086027,-3.5246e-21,8.0027e+05,1,0.30774,0.30774,0,0.05
0.27708,492.44,6.1479,-0.086648,-1.3346e-20,8.0016e+05,1,0.3091,0.3091,0,0.05
0.27746,492.42,6.1562,-0.087269,-2.3167e-20,8.0005e+05,1,0.31046,0.31046,0,0.05
0.27784,492.4,6.1645,-0.08789,-3.2988e-20,7.9994e+05,1,0.31181,0.31181,0,0.05
0.27822,492.38,6.1729,-0.088511,-4.281e-20,7.9983e+05,1,0.31317,0.31317,0,0.05
0.2786,492.36,6.1812,-0.089131,-5.2631e-20,7.9972e+05,1,0.31452,0.31452,0,0.05
0.27898,492.34,6.1895,-0.089752,-6.2452e-20,7.9961e+05,1,0.31588,0.31588,0,0.05
0.27936,492.31,6.1978,-0.090373,-7.2273e-20,7.995e+05,1,0.31723,0.31723,0,0.05
0.27974,492.29,6.2061,-0.090994,-8.2095e-20,7.9939e+05,1,0.31859,0.31859,0,0.05
0.28012,492.27,6.2144,-0.091615,-9.1916e-20,7.9928e+05,1,0.31995,0.31995,0,0.05
0.2805,492.25,6.2227,-0.092236,-1.0174e-19,7.9916e+05,1,0.3213,0.3213,0,0.05
0.28088,492.23,6.231,-0.092857,-1.1156e-19,7.9905e+05,1,0.32266,0.32266,0,0.05
0.28126,492.21,6.2393,-0.093478,-1.2138e-19,7.9894e+05,1,0.32401,0.32401,0,0.05
0.28164,492.19,6.2477,-0.094099,-1.312e-19,7.9883e+05,1,0.32537,0.32537,0,0.05
0.28207,492.17,6.2569,-0.094738,-1.3176e-19,7.9871e+05,1,0.32672,0.32672,0,0.05
0.28249,492.14,6.2661,-0.095376,-1.3205e-19,7.9858e+05,1,0.32808,0.32808,0,0.05
0.28291,492.12,6.2753,-0.096015,-1.3233e-19,7.9846e+05,1,0.32944,0.32944,0,0.05
0.28334,492.1,6.2846,-0.096654,-1.3261e-19,7.9833e+05,1,0.33079,0.33079,0,0.05
0.28376,492.07,6.2938,-0.097292,-1.329e-19,7.982e+05,1,0.33215,0.33215,0,0.05
0.28419,492.05,6.3031,-0.097931,-1.3318e-19,7.9808e+05,1,0.3335,0.3335,0,0.05
0.28461,492.03,6.3123,-0.09857,-1.3346e-19,7.9795e+05,1,0.33486,0.33486,0,0.05
0.28503,492,6.3216,-0.099209,-1.3375e-19,7.9783e+05,1,0.33621,0.33621,0,0.05
0.28546,491.98,6.3308,-0.099847,-1.3403e-19,7.977e+05,1,0.33757,0.33757,0,0.05
0.28588,491.96,6.34,-0.10049,-1.3431e-19,7.9758e+05,1,0.33893,0.33893,0,0.05
0.2863,491.93,6.3493,-0.10112,-1.346e-19,7.9745e+05,1,0.34028,0.34028,0,0.05
0.28673,491.91,6.3585,-0.10176,-1.3488e-19,7.9733e+05,1,0.34164,0.34164,0,0.05
0.28715,491.89,6.3678,-0.1024,-1.3516e-19,7.972e+05,1,0.34299,0.34299,0,0.05
0.28761,491.86,6.3778,-0.10305,-1.3129e-19,7.9706e+05,1,0.34435,0.34435,0,0.05
0.28808,491.84,6.388,-0.1037,-1.2607e-19,7.9692e+05,1,0.3457,0.3457,0,0.05
0.28855,491.81,6.3983,-0.10434,-1.2086e-19,7.9678e+05,1,0.34706,0.34706,0,0.05
0.28902,491.78,6.4085,-0.10499,-1.1564e-19,7.9664e+05,1,0.34841,0.34841,0,0.05
0.28949,491.76,6.4188,-0.10564,-1.1043e-19,7.9649e+05,1,0.34977,0.34977,0,0.05
0.28996,491.73,6.429,-0.10629,-1.0521e-19,7.9635e+05,1,0.35113,0.35113,0,0.05
0.29043,491.7,6.4393,-0.10694,-9.9994e-20,7.9621e+05,1,0.35248,0.35248,0,0.05
0.2909,491.68,6.4495,-0.10758,-9.4778e-20,7.9607e+05,1,0.35384,0.35384,0,0.05
0.29138,491.65,6.4598,-0.10823,-8.9563e-20,7.9592e+05,1,0.35519,0.35519,0,0.05
0.29185,491.62,6.47,-0.10888,-8.4347e-20,7.9578e+05,1,0.35655,0.35655,0,0.05
0.29232,491.6,6.4803,-0.10953,-7.9131e-20,7.9564e+05,1,0.3579,0.3579,0,0.05
0.29279,491.57,6.4905,-0.11018,-7.3916e-20,7.955e+05,1,0.35926,0.35926,0,0.05
0.29326,491.54,6.5008,-0.11082,-6.87e-20,7.9536e+05,1,0.36062,0.36062,0,0.05
0.29376,491.52,6.5116,-0.11147,-5.7892e-20,7.952e+05,1,0.36197,0.36197,0,0.05
0.29428,491.49,6.523,-0.11212,-4.2341e-20,7.9504e+05,1,0.36333,0.36333,0,0.05
0.2948,491.46,6.5343,-0.11277,-2.6789e-20,7.9488e+05,1,0.36468,0.36468,0,0.05
0.29532,491.43,6.5456,-0.11341,-1.1237e-20,7.9472e+05,1,0.36604,0.36604,0,0.05
0.29584,491.4,6.557,-0.11406,4.3148e-21,7.9456e+05,1,0.36739,0.36739,0,0.05
