"Ma","T","U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.2475,493.95,5.5006,-0.028774,0,1.2466e+05,1,0.13286,0.13286,0,0.05
0.24761,493.94,5.5031,-0.029008,0,1.2466e+05,1,0.13421,0.13421,0,0.05
0.24773,493.94,5.5055,-0.029242,0,1.2465e+05,1,0.13557,0.13557,0,0.05
0.24784,493.93,5.508,-0.029478,0,1.2465e+05,1,0.13693,0.13693,0,0.05
0.24796,493.93,5.5107,-0.029735,0,1.2464e+05,1,0.13828,0.13828,0,0.05
0.24808,493.92,5.5133,-0.029992,0,1.2464e+05,1,0.13964,0.13964,0,0.05
0.2482,493.91,5.5159,-0.030249,0,1.2463e+05,1,0.14099,0.14099,0,0.05
0.24832,493.91,5.5186,-0.030506,0,1.2463e+05,1,0.14235,0.14235,0,0.05
0.24844,493.9,5.5212,-0.030763,0,1.2462e+05,1,0.1437,0.1437,0,0.05
0.24856,493.9,5.5239,-0.03102,0,1.2462e+05,1,0.14506,0.14506,0,0.05
0.24868,493.89,5.5265,-0.031276,0,1.2461e+05,1,0.14642,0.14642,0,0.05
0.2488,493.88,5.5292,-0.03154,0,1.2461e+05,1,0.14777,0.14777,0,0.05
0.24893,493.88,5.532,-0.031821,0,1.246e+05,1,0.14913,0.14913,0,0.05
0.24906,493.87,5.5349,-0.032101,0,1.246e+05,1,0.15048,0.15048,0,0.05
0.24919,493.87,5.5377,-0.032381,0,1.2459e+05,1,0.15184,0.15184,0,0.05
0.24932,493.86,5.5405,-0.032662,0,1.2459e+05,1,0.15319,0.15319,0,0.05
0.24945,493.85,5.5433,-0.032942,0,1.2458e+05,1,0.15455,0.15455,0,0.05
0.24958,493.85,5.5462,-0.033222,0,1.2458e+05,1,0.15591,0.15591,0,0.05
0.24971,493.84,5.549,-0.033503,0,1.2457e+05,1,0.15726,0.15726,0,0.05
0.24984,493.83,5.5519,-0.033796,0,1.2457e+05,1,0.15862,0.15862,0,0.05
0.24998,493.83,5.555,-0.0341,0,1.2456e+05,1,0.15997,0.15997,0,0.05
0.25012,493.82,5.558,-0.034405,0,1.2455e+05,1,0.16133,0.16133,0,0.05
0.25025,493.81,5.561,-0.03471,0,1.2455e+05,1,0.16268,0.16268,0,0.05
0.25039,493.81,5.5641,-0.035014,0,1.2454e+05,1,0.16404,0.16404,0,0.05
0.25053,493.8,5.5671,-0.035319,0,1.2454e+05,1,0.1654,0.1654,0,0.05
0.25067,493.79,5.5701,-0.035623,0,1.2453e+05,1,0.16675,0.16675,0,0.05
0.25081,493.79,5.5731,-0.035928,0,1.2453e+05,1,0.16811,0.16811,0,0.05
0.25095,493.78,5.5763,-0.036252,0,1.2452e+05,1,0.16946,0.16946,0,0.05
0.2511,493.77,5.5796,-0.036582,0,1.2451e+05,1,0.17082,0.17082,0,0.05
0.25125,493.77,5.5829,-0.036911,0,1.2451e+05,1,0.17217,0.17217,0,0.05
0.2514,493.76,5.5861,-0.037241,0,1.245e+05,1,0.17353,0.17353,0,0.05
0.25155,493.75,5.5894,-0.037571,0,1.245e+05,1,0.17489,0.17489,0,0.05
0.25169,493.74,5.5926,-0.037901,0,1.2449e+05,1,0.17624,0.17624,0,0.05
0.25184,493.74,5.5959,-0.03823,0,1.2448e+05,1,0.1776,0.1776,0,0.05
0.25199,493.73,5.5991,-0.03856,0,1.2448e+05,1,0.17895,0.17895,0,0.05
0.25215,493.72,5.6026,-0.038916,0,1.2447e+05,1,0.18031,0.18031,0,0.05
0.25231,493.71,5.606,-0.039272,0,1.2446e+05,1,0.18166,0.18166,0,0.05
0.25246,493.71,5.6094,-0.039628,0,1.2446e+05,1,0.18302,0.18302,0,0.05
0.25262,493.7,5.6129,-0.039983,0,1.2445e+05,1,0.18438,0.18438,0,0.05
0.25278,493.69,5.6163,-0.040339,0,1.2444e+05,1,0.18573,0.18573,0,0.05
0.25293,493.68,5.6198,-0.040695,0,1.2444e+05,1,0.18709,0.18709,0,0.05
0.25309,493.67,5.6232,-0.041051,0,1.2443e+05,1,0.18844,0.18844,0,0.05
0.25325,493.67,5.6268,-0.041428,-4.7323e-22,1.2442e+05,1,0.1898,0.1898,0,0.05
0.25344,493.66,5.6309,-0.041872,-2.4514e-21,1.2442e+05,1,0.19115,0.19115,0,0.05
0.25363,493.65,5.6351,-0.042317,-4.4296e-21,1.2441e+05,1,0.19251,0.19251,0,0.05
0.25382,493.64,5.6392,-0.042761,-6.4079e-21,1.244e+05,1,0.19387,0.19387,0,0.05
0.25401,493.63,5.6434,-0.043206,-8.3861e-21,1.2439e+05,1,0.19522,0.19522,0,0.05
0.2542,493.62,5.6475,-0.04365,-1.0364e-20,1.2439e+05,1,0.19658,0.19658,0,0.05
0.25439,493.61,5.6517,-0.044095,-1.2342e-20,1.2438e+05,1,0.19793,0.19793,0,0.05
0.25458,493.6,5.6558,-0.044539,-1.4321e-20,1.2437e+05,1,0.19929,0.19929,0,0.05
0.25476,493.59,5.6598,-0.044969,-1.4396e-20,1.2436e+05,1,0.20064,0.20064,0,0.05
0.25494,493.59,5.6637,-0.045382,-1.2367e-20,1.2436e+05,1,0.202,0.202,0,0.05
0.25512,493.58,5.6676,-0.045795,-1.0338e-20,1.2435e+05,1,0.20335,0.20335,0,0.05
0.25529,493.57,5.6715,-0.046209,-8.3081e-21,1.2434e+05,1,0.20471,0.20471,0,0.05
0.25547,493.56,5.6754,-0.046622,-6.2787e-21,1.2434e+05,1,0.20607,0.20607,0,0.05
0.25565,493.55,5.6793,-0.047035,-4.2493e-21,1.2433e+05,1,0.20742,0.20742,0,0.05
0.25583,493.54,5.6832,-0.047448,-2.2198e-21,1.2432e+05,1,0.20878,0.20878,0,0.05
0.256,493.53,5.6871,-0.047862,-1.904e-22,1.2431e+05,1,0.21013,0.21013,0,0.05
0.25618,493.52,5.691,-0.048275,1.839e-21,1.2431e+05,1,0.21149,0.21149,0,0.05
0.25636,493.51,5.6948,-0.048688,3.8684e-21,1.243e+05,1,0.21284,0.21284,0,0.05
0.25655,493.5,5.6989,-0.049112,4.9591e-21,1.2429e+05,1,0.2142,0.2142,0,0.05
0.25675,493.49,5.7033,-0.049554,4.4462e-21,1.2429e+05,1,0.21556,0.21556,0,0.05
0.25695,493.48,5.7077,-0.049996,3.9332e-21,1.2428e+05,1,0.21691,0.21691,0,0.05
0.25715,493.47,5.7121,-0.050438,3.4203e-21,1.2427e+05,1,0.21827,0.21827,0,0.05
0.25735,493.46,5.7165,-0.05088,2.9074e-21,1.2426e+05,1,0.21962,0.21962,0,0.05
0.25755,493.45,5.7208,-0.051321,2.3945e-21,1.2425e+05,1,0.22098,0.22098,0,0.05
0.25775,493.44,5.7252,-0.051763,1.8816e-21,1.2424e+05,1,0.22233,0.22233,0,0.05
0.25795,493.43,5.7296,-0.052205,1.3686e-21,1.2424e+05,1,0.22369,0.22369,0,0.05
0.25815,493.42,5.734,-0.052647,8.557e-22,1.2423e+05,1,0.22505,0.22505,0,0.05
0.25835,493.41,5.7384,-0.053089,3.4278e-22,1.2422e+05,1,0.2264,0.2264,0,0.05
0.25855,493.4,5.7429,-0.053538,2.1173e-21,1.2421e+05,1,0.22776,0.22776,0,0.05
0.25878,493.39,5.7478,-0.05401,1.0276e-20,1.242e+05,1,0.22911,0.22911,0,0.05
0.259,493.38,5.7528,-0.054481,1.8435e-20,1.2419e+05,1,0.23047,0.23047,0,0.05
0.25923,493.37,5.7577,-0.054952,2.6594e-20,1.2418e+05,1,0.23182,0.23182,0,0.05
0.25945,493.36,5.7626,-0.055423,3.4753e-20,1.2417e+05,1,0.23318,0.23318,0,0.05
0.25968,493.35,5.7675,-0.055894,4.2912e-20,1.2416e+05,1,0.23454,0.23454,0,0.05
0.2599,493.33,5.7724,-0.056365,5.1071e-20,1.2415e+05,1,0.23589,0.23589,0,0.05
0.26013,493.32,5.7774,-0.056836,5.923e-20,1.2414e+05,1,0.23725,0.23725,0,0.05
0.26035,493.31,5.7823,-0.057308,6.7389e-20,1.2413e+05,1,0.2386,0.2386,0,0.05
0.26058,493.3,5.7872,-0.057779,7.5548e-20,1.2412e+05,1,0.23996,0.23996,0,0.05
0.26081,493.29,5.7922,-0.058254,8.1441e-20,1.2412e+05,1,0.24131,0.24131,0,0.05
0.26105,493.27,5.7976,-0.058755,7.5283e-20,1.241e+05,1,0.24267,0.24267,0,0.05
0.2613,493.26,5.803,-0.059255,6.9125e-20,1.2409e+05,1,0.24403,0.24403,0,0.05
0.26155,493.25,5.8084,-0.059755,6.2967e-20,1.2408e+05,1,0.24538,0.24538,0,0.05
0.26179,493.24,5.8138,-0.060255,5.6809e-20,1.2407e+05,1,0.24674,0.24674,0,0.05
0.26204,493.22,5.8192,-0.060755,5.0651e-20,1.2406e+05,1,0.24809,0.24809,0,0.05
0.26229,493.21,5.8246,-0.061255,4.4493e-20,1.2405e+05,1,0.24945,0.24945,0,0.05
0.26253,493.2,5.8301,-0.061755,3.8335e-20,1.2404e+05,1,0.2508,0.2508,0,0.05
0.26278,493.19,5.8355,-0.062255,3.2178e-20,1.2403e+05,1,0.25216,0.25216,0,0.05
0.26303,493.18,5.8409,-0.062755,2.602e-20,1.2402e+05,1,0.25352,0.25352,0,0.05
0.26328,493.16,5.8463,-0.063257,1.9649e-20,1.2401e+05,1,0.25487,0.25487,0,0.05
0.26355,493.15,5.8522,-0.063784,9.4603e-21,1.24e+05,1,0.25623,0.25623,0,0.05
0.26382,493.13,5.8581,-0.064312,-7.2795e-22,1.2399e+05,1,0.25758,0.25758,0,0.05
0.26409,493.12,5.864,-0.06484,-1.0916e-20,1.2397e+05,1,0.25894,0.25894,0,0.05
0.26436,493.11,5.8699,-0.065368,-2.1105e-20,1.2396e+05,1,0.26029,0.26029,0,0.05
0.26462,493.09,5.8758,-0.065896,-3.1293e-20,1.2395e+05,1,0.26165,0.26165,0,0.05
0.26489,493.08,5.8817,-0.066423,-4.1482e-20,1.2394e+05,1,0.26301,0.26301,0,0.05
0.26516,493.06,5.8876,-0.066951,-5.167e-20,1.2393e+05,1,0.26436,0.26436,0,0.05
0.26543,493.05,5.8935,-0.067479,-6.1859e-20,1.2392e+05,1,0.26572,0.26572,0,0.05
0.2657,493.04,5.8994,-0.068007,-7.2047e-20,1.239e+05,1,0.26707,0.26707,0,0.05
0.26597,493.02,5.9053,-0.068535,-8.2235e-20,1.2389e+05,1,0.26843,0.26843,0,0.05
0.26626,493.01,5.9117,-0.069087,-9.0694e-20,1.2388e+05,1,0.26978,0.26978,0,0.05
0.26656,492.99,5.9181,-0.069641,-9.9057e-20,1.2387e+05,1,0.27114,0.27114,0,0.05
0.26685,492.98,5.9245,-0.070195,-1.0742e-19,1.2385e+05,1,0.2725,0.2725,0,0.05
0.26715,492.96,5.9309,-0.070749,-1.1578e-19,1.2384e+05,1,0.27385,0.27385,0,0.05
0.26744,492.95,5.9373,-0.071303,-1.2414e-19,1.2383e+05,1,0.27521,0.27521,0,0.05
0.26773,492.93,5.9438,-0.071857,-1.3251e-19,1.2382e+05,1,0.27656,0.27656,0,0.05
0.26803,492.92,5.9502,-0.072411,-1.4087e-19,1.238e+05,1,0.27792,0.27792,0,0.05
0.26832,492.9,5.9566,-0.072965,-1.4923e-19,1.2379e+05,1,0.27927,0.27927,0,0.05
0.26861,492.89,5.963,-0.073519,-1.5759e-19,1.2378e+05,1,0.28063,0.28063,0,0.05
0.26891,492.87,5.9695,-0.074073,-1.6596e-19,1.2376e+05,1,0.28199,0.28199,0,0.05
0.26922,492.85,5.9764,-0.074647,-1.6726e-19,1.2375e+05,1,0.28334,0.28334,0,0.05
0.26954,492.84,5.9834,-0.075225,-1.6724e-19,1.2374e+05,1,0.2847,0.2847,0,0.05
0.26986,492.82,5.9904,-0.075803,-1.6722e-19,1.2372e+05,1,0.28605,0.28605,0,0.05
0.27018,492.81,5.9974,-0.076381,-1.672e-19,1.2371e+05,1,0.28741,0.28741,0,0.05
0.2705,492.79,6.0044,-0.076959,-1.6718e-19,1.2369e+05,1,0.28876,0.28876,0,0.05
0.27082,492.77,6.0113,-0.077536,-1.6716e-19,1.2368e+05,1,0.29012,0.29012,0,0.05
0.27114,492.76,6.0183,-0.078114,-1.6713e-19,1.2367e+05,1,0.29148,0.29148,0,0.05
0.27146,492.74,6.0253,-0.078692,-1.6711e-19,1.2365e+05,1,0.29283,0.29283,0,0.05
0.27178,492.72,6.0323,-0.07927,-1.6709e-19,1.2364e+05,1,0.29419,0.29419,0,0.05
0.2721,492.71,6.0393,-0.079848,-1.6707e-19,1.2362e+05,1,0.29554,0.29554,0,0.05
0.27244,492.69,6.0468,-0.080442,-1.5486e-19,1.2361e+05,1,0.2969,0.2969,0,0.05
0.27279,492.67,6.0544,-0.081041,-1.3828e-19,1.2359e+05,1,0.29825,0.29825,0,0.05
0.27314,492.65,6.062,-0.08164,-1.217e-19,1.2358e+05,1,0.29961,0.29961,0,0.05
0.27349,492.63,6.0696,-0.08224,-1.0513e-19,1.2356e+05,1,0.30097,0.30097,0,0.05
0.27384,492.61,6.0772,-0.082839,-8.855e-20,1.2355e+05,1,0.30232,0.30232,0,0.05
0.27419,492.59,6.0848,-0.083438,-7.1973e-20,1.2353e+05,1,0.30368,0.30368,0,0.05
0.27454,492.57,6.0924,-0.084038,-5.5396e-20,1.2351e+05,1,0.30503,0.30503,0,0.05
0.27489,492.55,6.1001,-0.084637,-3.8819e-20,1.235e+05,1,0.30639,0.30639,0,0.05
0.27523,492.53,6.1077,-0.085236,-2.2241e-20,1.2348e+05,1,0.30774,0.30774,0,0.05
0.27558,492.51,6.1153,-0.085835,-5.6643e-21,1.2347e+05,1,0.3091,0.3091,0,0.05
0.27595,492.49,6.1233,-0.086447,5.8097e-21,1.2345e+05,1,0.31046,0.31046,0,0.05
0.27633,492.47,6.1316,-0.087065,1.4299e-20,1.2343e+05,1,0.31181,0.31181,0,0.05
0.27671,492.45,6.1398,-0.087683,2.2787e-20,1.2342e+05,1,0.31317,0.31317,0,0.05
0.27709,492.43,6.1481,-0.088301,3.1276e-20,1.234e+05,1,0.31452,0.31452,0,0.05
0.27746,492.41,6.1564,-0.08892,3.9765e-20,1.2338e+05,1,0.31588,0.31588,0,0.05
0.27784,492.39,6.1647,-0.089538,4.8254e-20,1.2337e+05,1,0.31723,0.31723,0,0.05
0.27822,492.38,6.1729,-0.090156,5.6743e-20,1.2335e+05,1,0.31859,0.31859,0,0.05
0.2786,492.36,6.1812,-0.090774,6.5231e-20,1.2333e+05,1,0.31995,0.31995,0,0.05
0.27898,492.34,6.1895,-0.091392,7.372e-20,1.2331e+05,1,0.3213,0.3213,0,0.05
0.27936,492.32,6.1977,-0.092011,8.2209e-20,1.233e+05,1,0.32266,0.32266,0,0.05
0.27975,492.3,6.2064,-0.092636,9.5248e-20,1.2328e+05,1,0.32401,0.32401,0,0.05
0.28016,492.27,6.2154,-0.093269,1.124e-19,1.2326e+05,1,0.32537,0.32537,0,0.05
0.28058,492.25,6.2243,-0.093902,1.2954e-19,1.2324e+05,1,0.32672,0.32672,0,0.05
0.28099,492.23,6.2333,-0.094535,1.4669e-19,1.2322e+05,1,0.32808,0.32808,0,0.05
0.2814,492.21,6.2423,-0.095168,1.6384e-19,1.232e+05,1,0.32944,0.32944,0,0.05
0.28181,492.19,6.2513,-0.095801,1.8099e-19,1.2318e+05,1,0.33079,0.33079,0,0.05
0.28222,492.16,6.2602,-0.096434,1.9814e-19,1.2317e+05,1,0.33215,0.33215,0,0.05
0.28263,492.14,6.2692,-0.097067,2.1529e-19,1.2315e+05,1,0.3335,0.3335,0,0.05
0.28304,492.12,6.2782,-0.0977,2.3244e-19,1.2313e+05,1,0.33486,0.33486,0,0.05
0.28345,492.1,6.2872,-0.098333,2.4958e-19,1.2311e+05,1,0.33621,0.33621,0,0.05
0.28388,492.07,6.2964,-0.09897,2.5595e-19,1.2309e+05,1,0.33757,0.33757,0,0.05
0.28433,492.05,6.3062,-0.099613,2.474e-19,1.2307e+05,1,0.33893,0.33893,0,0.05
0.28477,492.02,6.3159,-0.10026,2.3886e-19,1.2305e+05,1,0.34028,0.34028,0,0.05
0.28522,491.99,6.3256,-0.1009,2.3032e-19,1.2303e+05,1,0.34164,0.34164,0,0.05
0.28566,491.97,6.3353,-0.10154,2.2177e-19,1.2301e+05,1,0.34299,0.34299,0,0.05
0.28611,491.94,6.345,-0.10218,2.1323e-19,1.2299e+05,1,0.34435,0.34435,0,0.05
0.28656,491.91,6.3547,-0.10283,2.0469e-19,1.2296e+05,1,0.3457,0.3457,0,0.05
0.287,491.89,6.3644,-0.10347,1.9615e-19,1.2294e+05,1,0.34706,0.34706,0,0.05
0.28745,491.86,6.3742,-0.10411,1.876e-19,1.2292e+05,1,0.34841,0.34841,0,0.05
0.2879,491.84,6.3839,-0.10476,1.7906e-19,1.229e+05,1,0.34977,0.34977,0,0.05
0.28835,491.81,6.3938,-0.1054,1.6502e-19,1.2288e+05,1,0.35113,0.35113,0,0.05
0.28884,491.78,6.4044,-0.10605,1.39e-19,1.2286e+05,1,0.35248,0.35248,0,0.05
0.28932,491.76,6.4149,-0.1067,1.1298e-19,1.2284e+05,1,0.35384,0.35384,0,0.05
0.2898,491.73,6.4254,-0.10735,8.6965e-20,1.2281e+05,1,0.35519,0.35519,0,0.05
0.29028,491.71,6.4359,-0.10799,6.0946e-20,1.2279e+05,1,0.35655,0.35655,0,0.05
0.29076,491.68,6.4464,-0.10864,3.4927e-20,1.2277e+05,1,0.3579,0.3579,0,0.05
0.29125,491.65,6.4569,-0.10929,8.9078e-21,1.2274e+05,1,0.35926,0.35926,0,0.05
0.29173,491.63,6.4674,-0.10994,-1.7111e-20,1.2272e+05,1,0.36062,0.36062,0,0.05
0.29221,491.6,6.478,-0.11059,-4.3131e-20,1.227e+05,1,0.36197,0.36197,0,0.05
0.29269,491.58,6.4885,-0.11123,-6.9149e-20,1.2268e+05,1,0.36333,0.36333,0,0.05
0.29318,491.55,6.4992,-0.11188,-9.3468e-20,1.2265e+05,1,0.36468,0.36468,0,0.05
0.2937,491.52,6.5105,-0.11253,-1.1135e-19,1.2263e+05,1,0.36604,0.36604,0,0.05
0.29423,491.49,6.5219,-0.11318,-1.2923e-19,1.226e+05,1,0.36739,0.36739,0,0.05
0.29475,491.46,6.5332,-0.11383,-1.4711e-19,1.2258e+05,1,0.36875,0.36875,0,0.05
