"Ma","T","U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.2459,494.03,5.4655,-0.025532,0,1.4392e+05,1,0.11252,0.11252,0,0.05
0.246,494.02,5.4677,-0.025724,0,1.4391e+05,1,0.11388,0.11388,0,0.05
0.2461,494.02,5.4698,-0.025915,0,1.4391e+05,1,0.11523,0.11523,0,0.05
0.2462,494.01,5.4721,-0.026119,0,1.439e+05,1,0.11659,0.11659,0,0.05
0.24631,494.01,5.4744,-0.026331,0,1.439e+05,1,0.11795,0.11795,0,0.05
0.24641,494,5.4767,-0.026544,0,1.4389e+05,1,0.1193,0.1193,0,0.05
0.24652,494,5.479,-0.026756,0,1.4389e+05,1,0.12066,0.12066,0,0.05
0.24662,493.99,5.4813,-0.026968,0,1.4388e+05,1,0.12201,0.12201,0,0.05
0.24673,493.99,5.4837,-0.027181,0,1.4388e+05,1,0.12337,0.12337,0,0.05
0.24683,493.98,5.486,-0.027393,0,1.4387e+05,1,0.12472,0.12472,0,0.05
0.24694,493.97,5.4883,-0.027606,0,1.4387e+05,1,0.12608,0.12608,0,0.05
0.24705,493.97,5.4907,-0.027836,0,1.4386e+05,1,0.12744,0.12744,0,0.05
0.24716,493.96,5.4932,-0.028071,0,1.4386e+05,1,0.12879,0.12879,0,0.05
0.24728,493.96,5.4957,-0.028305,0,1.4385e+05,1,0.13015,0.13015,0,0.05
0.24739,493.95,5.4981,-0.028539,0,1.4385e+05,1,0.1315,0.1315,0,0.05
0.2475,493.95,5.5006,-0.028773,0,1.4384e+05,1,0.13286,0.13286,0,0.05
0.24761,493.94,5.5031,-0.029008,0,1.4384e+05,1,0.13421,0.13421,0,0.05
0.24773,493.94,5.5055,-0.029242,0,1.4383e+05,1,0.13557,0.13557,0,0.05
0.24784,493.93,5.508,-0.029478,0,1.4383e+05,1,0.13693,0.13693,0,0.05
0.24796,493.93,5.5107,-0.029735,0,1.4382e+05,1,0.13828,0.13828,0,0.05
0.24808,493.92,5.5133,-0.029991,0,1.4381e+05,1,0.13964,0.13964,0,0.05
0.2482,493.91,5.5159,-0.030248,0,1.4381e+05,1,0.14099,0.14099,0,0.05
0.24832,493.91,5.5186,-0.030505,0,1.438e+05,1,0.14235,0.14235,0,0.05
0.24844,493.9,5.5212,-0.030762,0,1.438e+05,1,0.1437,0.1437,0,0.05
0.24856,493.9,5.5239,-0.031019,0,1.4379e+05,1,0.14506,0.14506,0,0.05
0.24868,493.89,5.5265,-0.031276,0,1.4379e+05,1,0.14642,0.14642,0,0.05
0.2488,493.88,5.5292,-0.03154,0,1.4378e+05,1,0.14777,0.14777,0,0.05
0.24893,493.88,5.532,-0.03182,0,1.4377e+05,1,0.14913,0.14913,0,0.05
0.24906,493.87,5.5349,-0.0321,0,1.4377e+05,1,0.15048,0.15048,0,0.05
0.24919,493.87,5.5377,-0.032381,0,1.4376e+05,1,0.15184,0.15184,0,0.05
0.24932,493.86,5.5405,-0.032661,0,1.4376e+05,1,0.15319,0.15319,0,0.05
0.24945,493.85,5.5433,-0.032941,0,1.4375e+05,1,0.15455,0.15455,0,0.05
0.24958,493.85,5.5462,-0.033222,0,1.4374e+05,1,0.15591,0.15591,0,0.05
0.24971,493.84,5.549,-0.033502,0,1.4374e+05,1,0.15726,0.15726,0,0.05
0.24984,493.83,5.5519,-0.033795,0,1.4373e+05,1,0.15862,0.15862,0,0.05
0.24998,493.83,5.555,-0.0341,0,1.4372e+05,1,0.15997,0.15997,0,0.05
0.25012,493.82,5.558,-0.034404,0,1.4372e+05,1,0.16133,0.16133,0,0.05
0.25025,493.81,5.561,-0.034709,0,1.4371e+05,1,0.16268,0.16268,0,0.05
0.25039,493.81,5.5641,-0.035014,0,1.437e+05,1,0.16404,0.16404,0,0.05
0.25053,493.8,5.5671,-0.035318,0,1.437e+05,1,0.1654,0.1654,0,0.05
0.25067,493.79,5.5701,-0.035623,0,1.4369e+05,1,0.16675,0.16675,0,0.05
0.25081,493.79,5.5731,-0.035927,0,1.4368e+05,1,0.16811,0.16811,0,0.05
0.25095,493.78,5.5763,-0.036251,0,1.4368e+05,1,0.16946,0.16946,0,0.05
0.2511,493.77,5.5796,-0.036581,0,1.4367e+05,1,0.17082,0.17082,0,0.05
0.25125,493.77,5.5829,-0.036911,0,1.4366e+05,1,0.17217,0.17217,0,0.05
0.2514,493.76,5.5861,-0.03724,0,1.4366e+05,1,0.17353,0.17353,0,0.05
0.25155,493.75,5.5894,-0.03757,0,1.4365e+05,1,0.17489,0.17489,0,0.05
0.25169,493.74,5.5926,-0.0379,0,1.4364e+05,1,0.17624,0.17624,0,0.05
0.25184,493.74,5.5959,-0.03823,0,1.4363e+05,1,0.1776,0.1776,0,0.05
0.25199,493.73,5.5991,-0.038559,0,1.4363e+05,1,0.17895,0.17895,0,0.05
0.25215,493.72,5.6026,-0.038915,0,1.4362e+05,1,0.18031,0.18031,0,0.05
0.25231,493.71,5.606,-0.039271,0,1.4361e+05,1,0.18166,0.18166,0,0.05
0.25246,493.71,5.6094,-0.039627,0,1.436e+05,1,0.18302,0.18302,0,0.05
0.25262,493.7,5.6129,-0.039983,0,1.436e+05,1,0.18438,0.18438,0,0.05
0.25278,493.69,5.6163,-0.040338,0,1.4359e+05,1,0.18573,0.18573,0,0.05
0.25293,493.68,5.6198,-0.040694,0,1.4358e+05,1,0.18709,0.18709,0,0.05
0.25309,493.67,5.6232,-0.04105,0,1.4357e+05,1,0.18844,0.18844,0,0.05
0.25325,493.67,5.6268,-0.041427,-4.7323e-22,1.4357e+05,1,0.1898,0.1898,0,0.05
0.25344,493.66,5.6309,-0.041871,-2.4514e-21,1.4356e+05,1,0.19115,0.19115,0,0.05
0.25363,493.65,5.6351,-0.042316,-4.4296e-21,1.4355e+05,1,0.19251,0.19251,0,0.05
0.25382,493.64,5.6392,-0.04276,-6.4079e-21,1.4354e+05,1,0.19387,0.19387,0,0.05
0.25401,493.63,5.6434,-0.043204,-8.3861e-21,1.4353e+05,1,0.19522,0.19522,0,0.05
0.2542,493.62,5.6475,-0.043649,-1.0364e-20,1.4352e+05,1,0.19658,0.19658,0,0.05
0.25439,493.61,5.6517,-0.044093,-1.2342e-20,1.4351e+05,1,0.19793,0.19793,0,0.05
0.25458,493.6,5.6558,-0.044537,-1.4321e-20,1.4351e+05,1,0.19929,0.19929,0,0.05
0.25476,493.59,5.6598,-0.044967,-1.4396e-20,1.435e+05,1,0.20064,0.20064,0,0.05
0.25494,493.59,5.6637,-0.04538,-1.2367e-20,1.4349e+05,1,0.202,0.202,0,0.05
0.25512,493.58,5.6676,-0.045794,-1.0338e-20,1.4348e+05,1,0.20335,0.20335,0,0.05
0.25529,493.57,5.6715,-0.046207,-8.3081e-21,1.4347e+05,1,0.20471,0.20471,0,0.05
0.25547,493.56,5.6754,-0.04662,-6.2786e-21,1.4346e+05,1,0.20607,0.20607,0,0.05
0.25565,493.55,5.6793,-0.047033,-4.2492e-21,1.4346e+05,1,0.20742,0.20742,0,0.05
0.25583,493.54,5.6832,-0.047447,-2.2198e-21,1.4345e+05,1,0.20878,0.20878,0,0.05
0.256,493.53,5.6871,-0.04786,-1.9037e-22,1.4344e+05,1,0.21013,0.21013,0,0.05
0.25618,493.52,5.691,-0.048273,1.8391e-21,1.4343e+05,1,0.21149,0.21149,0,0.05
0.25636,493.51,5.6948,-0.048686,3.8685e-21,1.4342e+05,1,0.21284,0.21284,0,0.05
0.25655,493.5,5.6989,-0.04911,4.9591e-21,1.4342e+05,1,0.2142,0.2142,0,0.05
0.25675,493.49,5.7033,-0.049552,4.4462e-21,1.4341e+05,1,0.21556,0.21556,0,0.05
0.25695,493.48,5.7077,-0.049994,3.9333e-21,1.434e+05,1,0.21691,0.21691,0,0.05
0.25715,493.47,5.7121,-0.050435,3.4204e-21,1.4339e+05,1,0.21827,0.21827,0,0.05
0.25735,493.46,5.7165,-0.050877,2.9075e-21,1.4338e+05,1,0.21962,0.21962,0,0.05
0.25755,493.45,5.7208,-0.051319,2.3945e-21,1.4337e+05,1,0.22098,0.22098,0,0.05
0.25775,493.44,5.7252,-0.051761,1.8816e-21,1.4336e+05,1,0.22233,0.22233,0,0.05
0.25795,493.43,5.7296,-0.052203,1.3687e-21,1.4335e+05,1,0.22369,0.22369,0,0.05
0.25815,493.42,5.734,-0.052644,8.5575e-22,1.4334e+05,1,0.22505,0.22505,0,0.05
0.25835,493.41,5.7384,-0.053086,3.4283e-22,1.4333e+05,1,0.2264,0.2264,0,0.05
0.25855,493.4,5.7429,-0.053536,2.1174e-21,1.4332e+05,1,0.22776,0.22776,0,0.05
0.25878,493.39,5.7478,-0.054007,1.0276e-20,1.4331e+05,1,0.22911,0.22911,0,0.05
0.259,493.38,5.7528,-0.054478,1.8436e-20,1.433e+05,1,0.23047,0.23047,0,0.05
0.25923,493.37,5.7577,-0.054949,2.6595e-20,1.4329e+05,1,0.23182,0.23182,0,0.05
0.25945,493.36,5.7626,-0.05542,3.4754e-20,1.4328e+05,1,0.23318,0.23318,0,0.05
0.25968,493.35,5.7675,-0.055891,4.2913e-20,1.4327e+05,1,0.23454,0.23454,0,0.05
0.2599,493.33,5.7724,-0.056363,5.1072e-20,1.4325e+05,1,0.23589,0.23589,0,0.05
0.26013,493.32,5.7774,-0.056834,5.9231e-20,1.4324e+05,1,0.23725,0.23725,0,0.05
0.26035,493.31,5.7823,-0.057305,6.739e-20,1.4323e+05,1,0.2386,0.2386,0,0.05
0.26058,493.3,5.7872,-0.057776,7.5549e-20,1.4322e+05,1,0.23996,0.23996,0,0.05
0.26081,493.29,5.7922,-0.058252,8.1442e-20,1.4321e+05,1,0.24131,0.24131,0,0.05
0.26105,493.28,5.7976,-0.058752,7.5284e-20,1.432e+05,1,0.24267,0.24267,0,0.05
0.2613,493.26,5.803,-0.059252,6.9126e-20,1.4319e+05,1,0.24403,0.24403,0,0.05
0.26155,493.25,5.8084,-0.059752,6.2968e-20,1.4317e+05,1,0.24538,0.24538,0,0.05
0.26179,493.24,5.8138,-0.060253,5.6811e-20,1.4316e+05,1,0.24674,0.24674,0,0.05
0.26204,493.23,5.8192,-0.060753,5.0653e-20,1.4315e+05,1,0.24809,0.24809,0,0.05
0.26229,493.21,5.8246,-0.061253,4.4495e-20,1.4314e+05,1,0.24945,0.24945,0,0.05
0.26253,493.2,5.8301,-0.061753,3.8337e-20,1.4313e+05,1,0.2508,0.2508,0,0.05
0.26278,493.19,5.8355,-0.062253,3.2179e-20,1.4311e+05,1,0.25216,0.25216,0,0.05
0.26303,493.18,5.8409,-0.062753,2.6021e-20,1.431e+05,1,0.25352,0.25352,0,0.05
0.26328,493.16,5.8463,-0.063255,1.965e-20,1.4309e+05,1,0.25487,0.25487,0,0.05
0.26355,493.15,5.8522,-0.063783,9.4617e-21,1.4307e+05,1,0.25623,0.25623,0,0.05
0.26382,493.14,5.8581,-0.064311,-7.2665e-22,1.4306e+05,1,0.25758,0.25758,0,0.05
0.26409,493.12,5.864,-0.064839,-1.0915e-20,1.4305e+05,1,0.25894,0.25894,0,0.05
0.26436,493.11,5.8699,-0.065367,-2.1104e-20,1.4303e+05,1,0.26029,0.26029,0,0.05
0.26462,493.09,5.8758,-0.065894,-3.1292e-20,1.4302e+05,1,0.26165,0.26165,0,0.05
0.26489,493.08,5.8817,-0.066422,-4.1481e-20,1.4301e+05,1,0.26301,0.26301,0,0.05
0.26516,493.07,5.8876,-0.06695,-5.1669e-20,1.4299e+05,1,0.26436,0.26436,0,0.05
0.26543,493.05,5.8935,-0.067478,-6.1858e-20,1.4298e+05,1,0.26572,0.26572,0,0.05
0.2657,493.04,5.8994,-0.068006,-7.2046e-20,1.4297e+05,1,0.26707,0.26707,0,0.05
0.26597,493.02,5.9053,-0.068534,-8.2235e-20,1.4295e+05,1,0.26843,0.26843,0,0.05
0.26626,493.01,5.9117,-0.069086,-9.0694e-20,1.4294e+05,1,0.26978,0.26978,0,0.05
0.26656,492.99,5.9181,-0.06964,-9.9056e-20,1.4292e+05,1,0.27114,0.27114,0,0.05
0.26685,492.98,5.9245,-0.070194,-1.0742e-19,1.4291e+05,1,0.2725,0.2725,0,0.05
0.26715,492.96,5.9309,-0.070748,-1.1578e-19,1.4289e+05,1,0.27385,0.27385,0,0.05
0.26744,492.95,5.9374,-0.071302,-1.2414e-19,1.4288e+05,1,0.27521,0.27521,0,0.05
0.26773,492.93,5.9438,-0.071856,-1.3251e-19,1.4286e+05,1,0.27656,0.27656,0,0.05
0.26803,492.92,5.9502,-0.07241,-1.4087e-19,1.4285e+05,1,0.27792,0.27792,0,0.05
0.26832,492.9,5.9566,-0.072964,-1.4923e-19,1.4283e+05,1,0.27927,0.27927,0,0.05
0.26861,492.89,5.963,-0.073518,-1.5759e-19,1.4282e+05,1,0.28063,0.28063,0,0.05
0.26891,492.87,5.9695,-0.074072,-1.6596e-19,1.428e+05,1,0.28199,0.28199,0,0.05
0.26922,492.86,5.9764,-0.074647,-1.6726e-19,1.4279e+05,1,0.28334,0.28334,0,0.05
0.26954,492.84,5.9834,-0.075225,-1.6724e-19,1.4277e+05,1,0.2847,0.2847,0,0.05
0.26986,492.82,5.9904,-0.075803,-1.6722e-19,1.4276e+05,1,0.28605,0.28605,0,0.05
0.27018,492.8,5.9973,-0.076381,-1.672e-19,1.4274e+05,1,0.28741,0.28741,0,0.05
0.2705,492.79,6.0043,-0.076959,-1.6717e-19,1.4272e+05,1,0.28876,0.28876,0,0.05
0.27082,492.77,6.0113,-0.077537,-1.6715e-19,1.4271e+05,1,0.29012,0.29012,0,0.05
0.27114,492.75,6.0183,-0.078115,-1.6713e-19,1.4269e+05,1,0.29148,0.29148,0,0.05
0.27146,492.74,6.0253,-0.078693,-1.6711e-19,1.4267e+05,1,0.29283,0.29283,0,0.05
0.27178,492.72,6.0323,-0.079271,-1.6709e-19,1.4266e+05,1,0.29419,0.29419,0,0.05
0.2721,492.7,6.0393,-0.079849,-1.6707e-19,1.4264e+05,1,0.29554,0.29554,0,0.05
0.27244,492.69,6.0468,-0.080443,-1.5486e-19,1.4262e+05,1,0.2969,0.2969,0,0.05
0.27279,492.67,6.0544,-0.081043,-1.3828e-19,1.4261e+05,1,0.29825,0.29825,0,0.05
0.27314,492.65,6.062,-0.081642,-1.217e-19,1.4259e+05,1,0.29961,0.29961,0,0.05
0.27349,492.63,6.0696,-0.082242,-1.0513e-19,1.4257e+05,1,0.30097,0.30097,0,0.05
0.27384,492.61,6.0772,-0.082841,-8.8549e-20,1.4255e+05,1,0.30232,0.30232,0,0.05
0.27419,492.59,6.0848,-0.083441,-7.1972e-20,1.4253e+05,1,0.30368,0.30368,0,0.05
0.27454,492.57,6.0924,-0.084041,-5.5395e-20,1.4252e+05,1,0.30503,0.30503,0,0.05
0.27488,492.56,6.1001,-0.08464,-3.8818e-20,1.425e+05,1,0.30639,0.30639,0,0.05
0.27523,492.54,6.1077,-0.08524,-2.2241e-20,1.4248e+05,1,0.30774,0.30774,0,0.05
0.27558,492.52,6.1153,-0.08584,-5.6643e-21,1.4246e+05,1,0.3091,0.3091,0,0.05
0.27595,492.5,6.1233,-0.086451,5.8094e-21,1.4244e+05,1,0.31046,0.31046,0,0.05
0.27633,492.48,6.1316,-0.087069,1.4298e-20,1.4242e+05,1,0.31181,0.31181,0,0.05
0.27671,492.46,6.1398,-0.087687,2.2786e-20,1.424e+05,1,0.31317,0.31317,0,0.05
0.27709,492.44,6.1481,-0.088305,3.1275e-20,1.4238e+05,1,0.31452,0.31452,0,0.05
0.27746,492.42,6.1564,-0.088923,3.9763e-20,1.4236e+05,1,0.31588,0.31588,0,0.05
0.27784,492.4,6.1647,-0.08954,4.8252e-20,1.4234e+05,1,0.31723,0.31723,0,0.05
0.27822,492.38,6.1729,-0.090158,5.674e-20,1.4232e+05,1,0.31859,0.31859,0,0.05
0.2786,492.36,6.1812,-0.090776,6.5229e-20,1.423e+05,1,0.31995,0.31995,0,0.05
0.27898,492.34,6.1895,-0.091394,7.3717e-20,1.4229e+05,1,0.3213,0.3213,0,0.05
0.27936,492.32,6.1977,-0.092012,8.2206e-20,1.4227e+05,1,0.32266,0.32266,0,0.05
0.27975,492.29,6.2064,-0.092638,9.5244e-20,1.4224e+05,1,0.32401,0.32401,0,0.05
0.28017,492.27,6.2154,-0.09327,1.1239e-19,1.4222e+05,1,0.32537,0.32537,0,0.05
0.28058,492.25,6.2243,-0.093903,1.2954e-19,1.422e+05,1,0.32672,0.32672,0,0.05
0.28099,492.23,6.2333,-0.094536,1.4669e-19,1.4218e+05,1,0.32808,0.32808,0,0.05
0.2814,492.2,6.2423,-0.095168,1.6384e-19,1.4216e+05,1,0.32944,0.32944,0,0.05
0.28181,492.18,6.2513,-0.095801,1.8099e-19,1.4214e+05,1,0.33079,0.33079,0,0.05
0.28222,492.16,6.2602,-0.096434,1.9814e-19,1.4211e+05,1,0.33215,0.33215,0,0.05
0.28263,492.14,6.2692,-0.097066,2.1529e-19,1.4209e+05,1,0.3335,0.3335,0,0.05
0.28304,492.11,6.2782,-0.097699,2.3244e-19,1.4207e+05,1,0.33486,0.33486,0,0.05
0.28346,492.09,6.2871,-0.098331,2.4958e-19,1.4205e+05,1,0.33621,0.33621,0,0.05
0.28388,492.07,6.2964,-0.098968,2.5595e-19,1.4203e+05,1,0.33757,0.33757,0,0.05
0.28433,492.04,6.3062,-0.099611,2.474e-19,1.42e+05,1,0.33893,0.33893,0,0.05
0.28477,492.02,6.3159,-0.10025,2.3886e-19,1.4198e+05,1,0.34028,0.34028,0,0.05
0.28522,491.99,6.3256,-0.1009,2.3032e-19,1.4195e+05,1,0.34164,0.34164,0,0.05
0.28566,491.97,6.3353,-0.10154,2.2178e-19,1.4193e+05,1,0.34299,0.34299,0,0.05
0.28611,491.94,6.345,-0.10218,2.1323e-19,1.4191e+05,1,0.34435,0.34435,0,0.05
0.28656,491.92,6.3548,-0.10283,2.0469e-19,1.4188e+05,1,0.3457,0.3457,0,0.05
0.287,491.9,6.3645,-0.10347,1.9615e-19,1.4186e+05,1,0.34706,0.34706,0,0.05
0.28745,491.87,6.3742,-0.10411,1.8761e-19,1.4183e+05,1,0.34841,0.34841,0,0.05
0.28789,491.85,6.3839,-0.10476,1.7906e-19,1.4181e+05,1,0.34977,0.34977,0,0.05
0.28835,491.82,6.3939,-0.1054,1.6503e-19,1.4179e+05,1,0.35113,0.35113,0,0.05
0.28883,491.79,6.4044,-0.10605,1.3901e-19,1.4176e+05,1,0.35248,0.35248,0,0.05
0.28932,491.77,6.4149,-0.1067,1.1299e-19,1.4173e+05,1,0.35384,0.35384,0,0.05
0.2898,491.74,6.4254,-0.10735,8.6968e-20,1.4171e+05,1,0.35519,0.35519,0,0.05
0.29028,491.71,6.4359,-0.10799,6.0949e-20,1.4168e+05,1,0.35655,0.35655,0,0.05
0.29076,491.68,6.4464,-0.10864,3.493e-20,1.4165e+05,1,0.3579,0.3579,0,0.05
0.29125,491.66,6.457,-0.10929,8.9111e-21,1.4163e+05,1,0.35926,0.35926,0,0.05
0.29173,491.63,6.4675,-0.10994,-1.7108e-20,1.416e+05,1,0.36062,0.36062,0,0.05
0.29221,491.6,6.478,-0.11059,-4.3127e-20,1.4158e+05,1,0.36197,0.36197,0,0.05
0.29269,491.58,6.4885,-0.11123,-6.9146e-20,1.4155e+05,1,0.36333,0.36333,0,0.05
0.29319,491.55,6.4992,-0.11188,-9.3465e-20,1.4152e+05,1,0.36468,0.36468,0,0.05
0.29371,491.52,6.5106,-0.11253,-1.1135e-19,1.4149e+05,1,0.36604,0.36604,0,0.05
0.29423,491.49,6.5219,-0.11318,-1.2923e-19,1.4146e+05,1,0.36739,0.36739,0,0.05
